QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1	Fold
Glucocorticoid_receptor_sim_0_0369	True	1	0.4254	0.5746	1.0
Glucocorticoid_receptor_sim_0_0486	True	1	0.004	0.996	1.0
Glucocorticoid_receptor_sim_0_0617	False	0	0.94513	0.05487	1.0
Glucocorticoid_receptor_sim_0_0784	False	0	0.952	0.048	1.0
Glucocorticoid_receptor_sim_0_1058	False	0	0.998	0.002	1.0
Glucocorticoid_receptor_sim_0_0920	False	0	0.608	0.392	1.0
Glucocorticoid_receptor_sim_0_1400	False	0	0.8974	0.1026	1.0
Glucocorticoid_receptor_sim_0_0855	False	1	0.36621	0.63379	1.0
Glucocorticoid_receptor_sim_0_0969	False	0	0.94433	0.05567	1.0
Glucocorticoid_receptor_sim_0_0028	True	1	0.01833	0.98167	1.0
Glucocorticoid_receptor_sim_0_1218	False	0	0.87417	0.12583	1.0
Glucocorticoid_receptor_sim_0_0439	True	1	0.0995	0.9005	1.0
Glucocorticoid_receptor_sim_0_0943	False	0	0.90577	0.09423	1.0
Glucocorticoid_receptor_sim_0_1184	False	0	0.97333	0.02667	1.0
Glucocorticoid_receptor_sim_0_0962	False	0	0.992	0.008	1.0
Glucocorticoid_receptor_sim_0_0208	True	1	0.014	0.986	1.0
Glucocorticoid_receptor_sim_0_0002	True	1	0.15337	0.84663	1.0
Glucocorticoid_receptor_sim_0_0306	True	1	0.03067	0.96933	1.0
Glucocorticoid_receptor_sim_0_1230	False	0	0.93053	0.06947	1.0
Glucocorticoid_receptor_sim_0_0098	True	1	0.27079	0.72921	1.0
Glucocorticoid_receptor_sim_0_1357	False	0	0.82	0.18	1.0
Glucocorticoid_receptor_sim_0_1326	False	0	0.894	0.106	1.0
Glucocorticoid_receptor_sim_0_0925	False	0	0.773	0.227	1.0
Glucocorticoid_receptor_sim_0_1001	False	0	0.97783	0.02217	1.0
Glucocorticoid_receptor_sim_0_1016	False	0	0.90667	0.09333	1.0
Glucocorticoid_receptor_sim_0_0147	True	1	0.2181	0.7819	1.0
Glucocorticoid_receptor_sim_0_0879	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_sim_0_0511	True	0	0.5189	0.4811	1.0
Glucocorticoid_receptor_sim_0_0026	True	1	0.02327	0.97673	1.0
Glucocorticoid_receptor_sim_0_1262	False	0	0.92133	0.07867	1.0
Glucocorticoid_receptor_sim_0_1139	False	0	0.668	0.332	1.0
Glucocorticoid_receptor_sim_0_1447	False	0	0.66025	0.33975	1.0
Glucocorticoid_receptor_sim_0_1017	False	0	0.934	0.066	1.0
Glucocorticoid_receptor_sim_0_0654	False	0	0.982	0.018	1.0
Glucocorticoid_receptor_sim_0_1229	False	0	0.996	0.004	1.0
Glucocorticoid_receptor_sim_0_0370	True	0	0.51686	0.48314	1.0
Glucocorticoid_receptor_sim_0_0251	True	1	0.072	0.928	1.0
Glucocorticoid_receptor_sim_0_0404	True	0	0.51404	0.48596	1.0
Glucocorticoid_receptor_sim_0_0976	False	0	0.668	0.332	1.0
Glucocorticoid_receptor_sim_0_0870	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_sim_0_1388	False	0	0.83666	0.16334	1.0
Glucocorticoid_receptor_sim_0_0851	False	0	0.97	0.03	1.0
Glucocorticoid_receptor_sim_0_0458	True	1	0.07667	0.92333	1.0
Glucocorticoid_receptor_sim_0_1251	False	0	0.974	0.026	1.0
Glucocorticoid_receptor_sim_0_0186	True	1	0.35233	0.64767	1.0
Glucocorticoid_receptor_sim_0_0988	False	0	0.85743	0.14257	1.0
Glucocorticoid_receptor_sim_0_0602	False	0	0.967	0.033	1.0
Glucocorticoid_receptor_sim_0_0441	True	0	0.62407	0.37593	1.0
Glucocorticoid_receptor_sim_0_0202	True	1	0.016	0.984	1.0
Glucocorticoid_receptor_sim_0_1283	False	0	0.982	0.018	1.0
Glucocorticoid_receptor_sim_0_1080	False	0	0.852	0.148	1.0
Glucocorticoid_receptor_sim_0_0444	True	1	0.08467	0.91533	1.0
Glucocorticoid_receptor_sim_0_0121	True	1	0.33663	0.66337	1.0
Glucocorticoid_receptor_sim_0_1214	False	0	0.962	0.038	1.0
Glucocorticoid_receptor_sim_0_0736	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_sim_0_1000	False	1	0.45258	0.54742	1.0
Glucocorticoid_receptor_sim_0_0033	True	1	0.20429	0.79571	1.0
Glucocorticoid_receptor_sim_0_0674	False	0	0.994	0.006	1.0
Glucocorticoid_receptor_sim_0_0854	False	0	0.88017	0.11983	1.0
Glucocorticoid_receptor_sim_0_0584	False	0	0.56254	0.43746	1.0
Glucocorticoid_receptor_sim_0_0024	True	1	0.1285	0.8715	1.0
Glucocorticoid_receptor_sim_0_0264	True	1	0.008	0.992	1.0
Glucocorticoid_receptor_sim_0_1275	False	0	0.9319	0.0681	1.0
Glucocorticoid_receptor_sim_0_0241	True	1	0.40163	0.59837	1.0
Glucocorticoid_receptor_sim_0_0950	False	0	0.884	0.116	1.0
Glucocorticoid_receptor_sim_0_0622	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_sim_0_0777	False	0	0.8425	0.1575	1.0
Glucocorticoid_receptor_sim_0_1087	False	0	0.996	0.004	1.0
Glucocorticoid_receptor_sim_0_0086	True	1	0.13533	0.86467	1.0
Glucocorticoid_receptor_sim_0_1199	False	0	0.822	0.178	1.0
Glucocorticoid_receptor_sim_0_0786	False	0	0.98667	0.01333	1.0
Glucocorticoid_receptor_sim_0_0171	True	1	0.10733	0.89267	1.0
Glucocorticoid_receptor_sim_0_0301	True	1	0.27477	0.72523	1.0
Glucocorticoid_receptor_sim_0_0495	True	0	0.96	0.04	1.0
Glucocorticoid_receptor_sim_0_0223	True	1	0.01514	0.98486	1.0
Glucocorticoid_receptor_sim_0_1128	False	0	0.9245	0.0755	1.0
Glucocorticoid_receptor_sim_0_0853	False	0	0.95	0.05	1.0
Glucocorticoid_receptor_sim_0_1121	False	0	0.924	0.076	1.0
Glucocorticoid_receptor_sim_0_0337	True	1	0.009	0.991	1.0
Glucocorticoid_receptor_sim_0_1281	False	0	0.9165	0.0835	1.0
Glucocorticoid_receptor_sim_0_1120	False	0	0.928	0.072	1.0
Glucocorticoid_receptor_sim_0_1425	False	0	0.94433	0.05567	1.0
Glucocorticoid_receptor_sim_0_1222	False	0	0.878	0.122	1.0
Glucocorticoid_receptor_sim_0_0364	True	1	0.008	0.992	1.0
Glucocorticoid_receptor_sim_0_1093	False	0	0.986	0.014	1.0
Glucocorticoid_receptor_sim_0_0952	False	0	0.938	0.062	1.0
Glucocorticoid_receptor_sim_0_1289	False	0	0.79008	0.20992	1.0
Glucocorticoid_receptor_sim_0_0989	False	0	0.9685	0.0315	1.0
Glucocorticoid_receptor_sim_0_0961	False	0	0.998	0.002	1.0
Glucocorticoid_receptor_sim_0_0527	True	0	0.8372	0.1628	1.0
Glucocorticoid_receptor_sim_0_0912	False	0	0.89	0.11	1.0
Glucocorticoid_receptor_sim_0_0363	True	0	0.683	0.317	1.0
Glucocorticoid_receptor_sim_0_1313	False	0	0.998	0.002	1.0
Glucocorticoid_receptor_sim_0_0454	True	1	0.024	0.976	1.0
Glucocorticoid_receptor_sim_0_0062	True	1	0.0633	0.9367	1.0
Glucocorticoid_receptor_sim_0_0744	False	0	0.944	0.056	1.0
Glucocorticoid_receptor_sim_0_0714	False	0	0.61153	0.38847	1.0
Glucocorticoid_receptor_sim_0_0157	True	1	0.29333	0.70667	1.0
Glucocorticoid_receptor_sim_0_1381	False	0	0.773	0.227	1.0
Glucocorticoid_receptor_sim_0_1387	False	0	0.78053	0.21947	1.0
Glucocorticoid_receptor_sim_0_0709	False	0	0.964	0.036	1.0
Glucocorticoid_receptor_sim_0_0638	False	0	0.92417	0.07583	2.0
Glucocorticoid_receptor_sim_0_0420	True	1	0.20487	0.79513	2.0
Glucocorticoid_receptor_sim_0_0205	True	1	0.01333	0.98667	2.0
Glucocorticoid_receptor_sim_0_1085	False	0	0.60494	0.39506	2.0
Glucocorticoid_receptor_sim_0_0106	True	1	0.3655	0.6345	2.0
Glucocorticoid_receptor_sim_0_0757	False	0	0.806	0.194	2.0
Glucocorticoid_receptor_sim_0_1077	False	0	0.981	0.019	2.0
Glucocorticoid_receptor_sim_0_0342	True	1	0.024	0.976	2.0
Glucocorticoid_receptor_sim_0_0539	False	1	0.47094	0.52906	2.0
Glucocorticoid_receptor_sim_0_0886	False	0	0.9936	0.0064	2.0
Glucocorticoid_receptor_sim_0_1094	False	0	0.88573	0.11427	2.0
Glucocorticoid_receptor_sim_0_1019	False	0	0.804	0.196	2.0
Glucocorticoid_receptor_sim_0_0377	True	0	0.57097	0.42903	2.0
Glucocorticoid_receptor_sim_0_1063	False	0	0.998	0.002	2.0
Glucocorticoid_receptor_sim_0_1112	False	1	0.22646	0.77354	2.0
Glucocorticoid_receptor_sim_0_1164	False	0	0.85017	0.14983	2.0
Glucocorticoid_receptor_sim_0_0091	True	1	0.42559	0.57441	2.0
Glucocorticoid_receptor_sim_0_1029	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_sim_0_1211	False	0	0.8815	0.1185	2.0
Glucocorticoid_receptor_sim_0_0551	False	0	0.97	0.03	2.0
Glucocorticoid_receptor_sim_0_0487	True	1	0.008	0.992	2.0
Glucocorticoid_receptor_sim_0_0071	True	1	0.34349	0.65651	2.0
Glucocorticoid_receptor_sim_0_0811	False	0	0.7882	0.2118	2.0
Glucocorticoid_receptor_sim_0_0045	True	1	0.37933	0.62067	2.0
Glucocorticoid_receptor_sim_0_1302	False	0	0.991	0.009	2.0
Glucocorticoid_receptor_sim_0_0474	True	1	0.36636	0.63364	2.0
Glucocorticoid_receptor_sim_0_1022	False	0	0.9968	0.0032	2.0
Glucocorticoid_receptor_sim_0_1433	False	0	0.52199	0.47801	2.0
Glucocorticoid_receptor_sim_0_0637	False	0	0.70083	0.29917	2.0
Glucocorticoid_receptor_sim_0_0502	True	1	0.452	0.548	2.0
Glucocorticoid_receptor_sim_0_0705	False	0	0.94267	0.05733	2.0
Glucocorticoid_receptor_sim_0_0341	True	1	0.024	0.976	2.0
Glucocorticoid_receptor_sim_0_0941	False	0	0.996	0.004	2.0
Glucocorticoid_receptor_sim_0_0472	True	1	0.40736	0.59264	2.0
Glucocorticoid_receptor_sim_0_0965	False	0	0.985	0.015	2.0
Glucocorticoid_receptor_sim_0_1095	False	0	0.70083	0.29917	2.0
Glucocorticoid_receptor_sim_0_0829	False	1	0.23183	0.76817	2.0
Glucocorticoid_receptor_sim_0_0743	False	1	0.25411	0.74589	2.0
Glucocorticoid_receptor_sim_0_0538	False	1	0.31381	0.68619	2.0
Glucocorticoid_receptor_sim_0_0374	True	1	0.23418	0.76582	2.0
Glucocorticoid_receptor_sim_0_0922	False	0	0.52214	0.47786	2.0
Glucocorticoid_receptor_sim_0_1321	False	0	0.986	0.014	2.0
Glucocorticoid_receptor_sim_0_0376	True	0	0.63	0.37	2.0
Glucocorticoid_receptor_sim_0_0580	False	0	0.99167	0.00833	2.0
Glucocorticoid_receptor_sim_0_0418	True	0	0.87194	0.12806	2.0
Glucocorticoid_receptor_sim_0_0986	False	0	0.8522	0.1478	2.0
Glucocorticoid_receptor_sim_0_0492	True	1	0.23358	0.76642	2.0
Glucocorticoid_receptor_sim_0_0499	True	1	0.27083	0.72917	2.0
Glucocorticoid_receptor_sim_0_0839	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_sim_0_1367	False	0	0.95301	0.04699	2.0
Glucocorticoid_receptor_sim_0_0525	True	1	0.1472	0.8528	2.0
Glucocorticoid_receptor_sim_0_0279	True	1	0.003	0.997	2.0
Glucocorticoid_receptor_sim_0_0875	False	0	0.95113	0.04887	2.0
Glucocorticoid_receptor_sim_0_0160	True	1	0.096	0.904	2.0
Glucocorticoid_receptor_sim_0_0686	False	0	0.84317	0.15683	2.0
Glucocorticoid_receptor_sim_0_1384	False	0	0.994	0.006	2.0
Glucocorticoid_receptor_sim_0_1122	False	0	0.905	0.095	2.0
Glucocorticoid_receptor_sim_0_0446	True	0	0.51825	0.48175	2.0
Glucocorticoid_receptor_sim_0_0707	False	0	0.98887	0.01113	2.0
Glucocorticoid_receptor_sim_0_0461	True	1	0.008	0.992	2.0
Glucocorticoid_receptor_sim_0_0826	False	0	0.93627	0.06373	2.0
Glucocorticoid_receptor_sim_0_1202	False	0	0.76434	0.23566	2.0
Glucocorticoid_receptor_sim_0_0291	True	1	0.00567	0.99433	2.0
Glucocorticoid_receptor_sim_0_0287	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_sim_0_1048	False	0	0.848	0.152	2.0
Glucocorticoid_receptor_sim_0_1024	False	0	0.954	0.046	2.0
Glucocorticoid_receptor_sim_0_0719	False	0	0.98267	0.01733	2.0
Glucocorticoid_receptor_sim_0_1249	False	0	0.969	0.031	2.0
Glucocorticoid_receptor_sim_0_0103	True	1	0.43267	0.56733	2.0
Glucocorticoid_receptor_sim_0_1406	False	0	0.832	0.168	2.0
Glucocorticoid_receptor_sim_0_1071	False	0	0.98717	0.01283	2.0
Glucocorticoid_receptor_sim_0_1025	False	0	0.93854	0.06146	2.0
Glucocorticoid_receptor_sim_0_0393	True	0	0.79411	0.20589	2.0
Glucocorticoid_receptor_sim_0_1038	False	0	0.979	0.021	2.0
Glucocorticoid_receptor_sim_0_0641	False	0	0.993	0.007	2.0
Glucocorticoid_receptor_sim_0_0070	True	1	0.03607	0.96393	2.0
Glucocorticoid_receptor_sim_0_0113	True	1	0.40523	0.59477	2.0
Glucocorticoid_receptor_sim_0_0043	True	0	0.708	0.292	2.0
Glucocorticoid_receptor_sim_0_0805	False	0	0.62316	0.37684	2.0
Glucocorticoid_receptor_sim_0_0639	False	0	0.99	0.01	2.0
Glucocorticoid_receptor_sim_0_0255	True	1	0.002	0.998	2.0
Glucocorticoid_receptor_sim_0_1133	False	0	0.99	0.01	2.0
Glucocorticoid_receptor_sim_0_1444	False	0	0.964	0.036	2.0
Glucocorticoid_receptor_sim_0_1245	False	0	0.978	0.022	2.0
Glucocorticoid_receptor_sim_0_0401	True	0	0.51037	0.48963	2.0
Glucocorticoid_receptor_sim_0_0913	False	0	0.83733	0.16267	2.0
Glucocorticoid_receptor_sim_0_1335	False	0	0.967	0.033	2.0
Glucocorticoid_receptor_sim_0_0397	True	1	0.062	0.938	2.0
Glucocorticoid_receptor_sim_0_0381	True	0	0.94	0.06	2.0
Glucocorticoid_receptor_sim_0_0807	False	0	0.53894	0.46106	2.0
Glucocorticoid_receptor_sim_0_0884	False	0	0.9804	0.0196	2.0
Glucocorticoid_receptor_sim_0_0129	True	0	0.64163	0.35837	2.0
Glucocorticoid_receptor_sim_0_0834	False	0	0.78217	0.21783	2.0
Glucocorticoid_receptor_sim_0_1288	False	0	0.999	0.001	2.0
Glucocorticoid_receptor_sim_0_1385	False	0	0.964	0.036	2.0
Glucocorticoid_receptor_sim_0_1013	False	0	0.992	0.008	2.0
Glucocorticoid_receptor_sim_0_0124	True	0	0.70083	0.29917	2.0
Glucocorticoid_receptor_sim_0_1007	False	0	0.98883	0.01117	2.0
Glucocorticoid_receptor_sim_0_0307	True	1	0.04733	0.95267	2.0
Glucocorticoid_receptor_sim_0_0240	True	0	0.74192	0.25808	2.0
Glucocorticoid_receptor_sim_0_0555	False	0	0.878	0.122	2.0
Glucocorticoid_receptor_sim_0_0066	True	1	0.15991	0.84009	2.0
Glucocorticoid_receptor_sim_0_0504	True	0	0.53057	0.46943	2.0
Glucocorticoid_receptor_sim_0_0179	True	1	0.014	0.986	2.0
Glucocorticoid_receptor_sim_0_1187	False	0	0.976	0.024	2.0
Glucocorticoid_receptor_sim_0_0723	False	0	0.994	0.006	2.0
Glucocorticoid_receptor_sim_0_1316	False	0	0.9925	0.0075	2.0
Glucocorticoid_receptor_sim_0_0790	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_sim_0_1191	False	0	0.74206	0.25794	2.0
Glucocorticoid_receptor_sim_0_1156	False	0	0.86717	0.13283	2.0
Glucocorticoid_receptor_sim_0_0596	False	0	0.988	0.012	2.0
Glucocorticoid_receptor_sim_0_0347	True	1	0.00867	0.99133	2.0
Glucocorticoid_receptor_sim_0_1176	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_sim_0_1263	False	0	0.975	0.025	2.0
Glucocorticoid_receptor_sim_0_0189	True	1	0.262	0.738	2.0
Glucocorticoid_receptor_sim_0_0456	True	1	0.05333	0.94667	2.0
Glucocorticoid_receptor_sim_0_0515	True	1	0.25411	0.74589	2.0
Glucocorticoid_receptor_sim_0_0636	False	0	0.88573	0.11427	2.0
Glucocorticoid_receptor_sim_0_0996	False	0	0.978	0.022	2.0
Glucocorticoid_receptor_sim_0_1201	False	0	0.85875	0.14125	2.0
Glucocorticoid_receptor_sim_0_1318	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_sim_0_0079	True	1	0.212	0.788	2.0
Glucocorticoid_receptor_sim_0_0089	True	0	0.52045	0.47955	2.0
Glucocorticoid_receptor_sim_0_0874	False	0	0.99433	0.00567	2.0
Glucocorticoid_receptor_sim_0_0010	True	1	0.1832	0.8168	2.0
Glucocorticoid_receptor_sim_0_0032	True	1	0.00433	0.99567	2.0
Glucocorticoid_receptor_sim_0_0980	False	0	0.8711	0.1289	2.0
Glucocorticoid_receptor_sim_0_1050	False	0	0.95987	0.04013	2.0
Glucocorticoid_receptor_sim_0_0633	False	0	0.60494	0.39506	2.0
Glucocorticoid_receptor_sim_0_0552	False	0	0.988	0.012	2.0
Glucocorticoid_receptor_sim_0_0730	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_sim_0_0958	False	0	0.9795	0.0205	2.0
Glucocorticoid_receptor_sim_0_0759	False	0	0.84653	0.15347	2.0
Glucocorticoid_receptor_sim_0_0200	True	1	0.014	0.986	2.0
Glucocorticoid_receptor_sim_0_0327	True	1	0.016	0.984	2.0
Glucocorticoid_receptor_sim_0_0054	True	1	0.07433	0.92567	2.0
Glucocorticoid_receptor_sim_0_1416	False	0	0.94267	0.05733	2.0
Glucocorticoid_receptor_sim_0_0830	False	0	0.972	0.028	2.0
Glucocorticoid_receptor_sim_0_1172	False	0	0.97267	0.02733	2.0
Glucocorticoid_receptor_sim_0_0001	True	1	0.1215	0.8785	2.0
Glucocorticoid_receptor_sim_0_0888	False	0	0.99	0.01	2.0
Glucocorticoid_receptor_sim_0_1337	False	0	0.886	0.114	2.0
Glucocorticoid_receptor_sim_0_1431	False	1	0.45092	0.54908	2.0
Glucocorticoid_receptor_sim_0_1354	False	0	0.901	0.099	2.0
Glucocorticoid_receptor_sim_0_0543	False	0	0.84283	0.15717	2.0
Glucocorticoid_receptor_sim_0_0303	True	1	0.068	0.932	2.0
Glucocorticoid_receptor_sim_0_0053	True	1	0.05533	0.94467	2.0
Glucocorticoid_receptor_sim_0_1114	False	0	0.9728	0.0272	2.0
Glucocorticoid_receptor_sim_0_0215	True	1	0.026	0.974	2.0
Glucocorticoid_receptor_sim_0_0858	False	0	0.972	0.028	2.0
Glucocorticoid_receptor_sim_0_0655	False	0	0.5951	0.4049	2.0
Glucocorticoid_receptor_sim_0_0496	True	1	0.28509	0.71491	2.0
Glucocorticoid_receptor_sim_0_1143	False	0	0.95047	0.04953	2.0
Glucocorticoid_receptor_sim_0_0816	False	0	0.9798	0.0202	2.0
Glucocorticoid_receptor_sim_0_0335	True	1	0.002	0.998	2.0
Glucocorticoid_receptor_sim_0_1246	False	0	0.9838	0.0162	2.0
Glucocorticoid_receptor_sim_0_1287	False	0	0.9252	0.0748	2.0
Glucocorticoid_receptor_sim_0_0676	False	0	0.998	0.002	2.0
Glucocorticoid_receptor_sim_0_0937	False	0	0.85767	0.14233	2.0
Glucocorticoid_receptor_sim_0_0802	False	0	0.63741	0.36259	2.0
Glucocorticoid_receptor_sim_0_1278	False	0	0.7882	0.2118	2.0
Glucocorticoid_receptor_sim_0_0318	True	1	0.062	0.938	2.0
Glucocorticoid_receptor_sim_0_0095	True	1	0.2715	0.7285	2.0
Glucocorticoid_receptor_sim_0_1219	False	0	0.70967	0.29033	2.0
Glucocorticoid_receptor_sim_0_0626	False	0	0.9005	0.0995	2.0
Glucocorticoid_receptor_sim_0_0742	False	0	0.5294	0.4706	2.0
Glucocorticoid_receptor_sim_0_0631	False	0	0.997	0.003	2.0
Glucocorticoid_receptor_sim_0_1031	False	0	0.80403	0.19597	2.0
Glucocorticoid_receptor_sim_0_0133	True	1	0.1514	0.8486	2.0
Glucocorticoid_receptor_sim_0_1243	False	0	0.94467	0.05533	2.0
Glucocorticoid_receptor_sim_0_0990	False	0	0.976	0.024	2.0
Glucocorticoid_receptor_sim_0_0565	False	0	0.963	0.037	2.0
Glucocorticoid_receptor_sim_0_1084	False	0	0.88933	0.11067	2.0
Glucocorticoid_receptor_sim_0_1438	False	0	0.984	0.016	2.0
Glucocorticoid_receptor_sim_0_0519	True	0	0.66113	0.33887	2.0
Glucocorticoid_receptor_sim_0_0960	False	0	0.94267	0.05733	2.0
Glucocorticoid_receptor_sim_0_1088	False	0	0.997	0.003	2.0
Glucocorticoid_receptor_sim_0_0885	False	0	0.99433	0.00567	2.0
Glucocorticoid_receptor_sim_0_0269	True	1	0.01167	0.98833	2.0
Glucocorticoid_receptor_sim_0_1312	False	0	0.9804	0.0196	2.0
Glucocorticoid_receptor_sim_0_0647	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_sim_0_0395	True	1	0.032	0.968	2.0
Glucocorticoid_receptor_sim_0_1411	False	1	0.17137	0.82863	2.0
Glucocorticoid_receptor_sim_0_0256	True	1	0.02743	0.97257	2.0
Glucocorticoid_receptor_sim_0_0049	True	1	0.02253	0.97747	2.0
Glucocorticoid_receptor_sim_0_0600	False	0	0.95987	0.04013	2.0
Glucocorticoid_receptor_sim_0_0500	True	1	0.19933	0.80067	2.0
Glucocorticoid_receptor_sim_0_0417	True	1	0.25533	0.74467	2.0
Glucocorticoid_receptor_sim_0_0398	True	1	0.078	0.922	2.0
Glucocorticoid_receptor_sim_0_0559	False	0	0.87767	0.12233	2.0
Glucocorticoid_receptor_sim_0_1235	False	0	0.93	0.07	2.0
Glucocorticoid_receptor_sim_0_0533	True	0	0.51146	0.48854	2.0
Glucocorticoid_receptor_sim_0_1349	False	0	0.998	0.002	2.0
Glucocorticoid_receptor_sim_0_0964	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_sim_0_0416	True	1	0.34583	0.65417	2.0
Glucocorticoid_receptor_sim_0_1254	False	0	0.994	0.006	2.0
Glucocorticoid_receptor_sim_0_1241	False	0	0.95433	0.04567	2.0
Glucocorticoid_receptor_sim_0_0490	True	1	0.012	0.988	2.0
Glucocorticoid_receptor_sim_0_0955	False	0	0.78817	0.21183	2.0
Glucocorticoid_receptor_sim_0_1090	False	0	0.96667	0.03333	2.0
Glucocorticoid_receptor_sim_0_0019	True	1	0.387	0.613	2.0
Glucocorticoid_receptor_sim_0_0963	False	0	0.956	0.044	2.0
Glucocorticoid_receptor_sim_0_0219	True	1	0.026	0.974	2.0
Glucocorticoid_receptor_sim_0_1123	False	0	0.912	0.088	2.0
Glucocorticoid_receptor_sim_0_0220	True	1	0.004	0.996	2.0
Glucocorticoid_receptor_sim_0_0973	False	0	0.80517	0.19483	2.0
Glucocorticoid_receptor_sim_0_0044	True	1	0.45162	0.54838	2.0
Glucocorticoid_receptor_sim_0_0873	False	0	0.9804	0.0196	2.0
Glucocorticoid_receptor_sim_0_1171	False	0	0.915	0.085	2.0
Glucocorticoid_receptor_sim_0_1091	False	0	0.95493	0.04507	2.0
Glucocorticoid_receptor_sim_0_0213	True	1	0.01267	0.98733	2.0
Glucocorticoid_receptor_sim_0_0072	True	1	0.45047	0.54953	2.0
Glucocorticoid_receptor_sim_0_1127	False	0	0.8978	0.1022	2.0
Glucocorticoid_receptor_sim_0_0167	True	1	0.1015	0.8985	2.0
Glucocorticoid_receptor_sim_0_0107	True	0	0.776	0.224	2.0
Glucocorticoid_receptor_sim_0_0151	True	1	0.13927	0.86073	2.0
Glucocorticoid_receptor_sim_0_0588	False	0	0.80403	0.19597	2.0
Glucocorticoid_receptor_sim_0_0310	True	1	0.34458	0.65542	2.0
Glucocorticoid_receptor_sim_0_1256	False	0	0.94478	0.05522	2.0
Glucocorticoid_receptor_sim_0_0190	True	1	0.383	0.617	2.0
Glucocorticoid_receptor_sim_0_0618	False	0	0.98717	0.01283	2.0
Glucocorticoid_receptor_sim_0_0290	True	1	0.01	0.99	2.0
Glucocorticoid_receptor_sim_0_0548	False	0	0.932	0.068	2.0
Glucocorticoid_receptor_sim_0_0204	True	1	0.014	0.986	2.0
Glucocorticoid_receptor_sim_0_0708	False	0	0.98353	0.01647	2.0
Glucocorticoid_receptor_sim_0_1383	False	0	0.97733	0.02267	2.0
Glucocorticoid_receptor_sim_0_0592	False	0	0.984	0.016	2.0
Glucocorticoid_receptor_sim_0_1196	False	0	0.86635	0.13365	2.0
Glucocorticoid_receptor_sim_0_0473	True	1	0.25383	0.74617	2.0
Glucocorticoid_receptor_sim_0_0468	True	1	0.32	0.68	2.0
Glucocorticoid_receptor_sim_0_0610	False	0	0.918	0.082	2.0
Glucocorticoid_receptor_sim_0_0295	True	1	0.02433	0.97567	2.0
Glucocorticoid_receptor_sim_0_0837	False	0	0.96077	0.03923	3.0
Glucocorticoid_receptor_sim_0_0978	False	0	0.52694	0.47306	3.0
Glucocorticoid_receptor_sim_0_0431	True	1	0.3388	0.6612	3.0
Glucocorticoid_receptor_sim_0_0821	False	0	0.974	0.026	3.0
Glucocorticoid_receptor_sim_0_0257	True	0	0.58897	0.41103	3.0
Glucocorticoid_receptor_sim_0_0460	True	1	0.00867	0.99133	3.0
Glucocorticoid_receptor_sim_0_0466	True	1	0.04	0.96	3.0
Glucocorticoid_receptor_sim_0_0288	True	1	0.0	1.0	3.0
Glucocorticoid_receptor_sim_0_0038	True	1	0.153	0.847	3.0
Glucocorticoid_receptor_sim_0_0270	True	1	0.002	0.998	3.0
Glucocorticoid_receptor_sim_0_0297	True	1	0.2945	0.7055	3.0
Glucocorticoid_receptor_sim_0_1297	False	0	0.93203	0.06797	3.0
Glucocorticoid_receptor_sim_0_1308	False	0	0.96	0.04	3.0
Glucocorticoid_receptor_sim_0_0436	True	0	0.5186	0.4814	3.0
Glucocorticoid_receptor_sim_0_0214	True	1	0.18857	0.81143	3.0
Glucocorticoid_receptor_sim_0_1197	False	0	0.89211	0.10789	3.0
Glucocorticoid_receptor_sim_0_1305	False	0	0.742	0.258	3.0
Glucocorticoid_receptor_sim_0_0396	True	1	0.082	0.918	3.0
Glucocorticoid_receptor_sim_0_1082	False	0	0.91817	0.08183	3.0
Glucocorticoid_receptor_sim_0_0981	False	0	0.975	0.025	3.0
Glucocorticoid_receptor_sim_0_1059	False	0	0.97	0.03	3.0
Glucocorticoid_receptor_sim_0_1361	False	0	0.76713	0.23287	3.0
Glucocorticoid_receptor_sim_0_0892	False	0	0.935	0.065	3.0
Glucocorticoid_receptor_sim_0_0119	True	1	0.33717	0.66283	3.0
Glucocorticoid_receptor_sim_0_0315	True	1	0.08625	0.91375	3.0
Glucocorticoid_receptor_sim_0_0629	False	0	1.0	0.0	3.0
Glucocorticoid_receptor_sim_0_1175	False	0	0.99	0.01	3.0
Glucocorticoid_receptor_sim_0_0972	False	1	0.06247	0.93753	3.0
Glucocorticoid_receptor_sim_0_0078	True	1	0.15	0.85	3.0
Glucocorticoid_receptor_sim_0_0508	True	0	0.50583	0.49417	3.0
Glucocorticoid_receptor_sim_0_0110	True	1	0.04017	0.95983	3.0
Glucocorticoid_receptor_sim_0_0286	True	1	0.026	0.974	3.0
