QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1	Fold
Glucocorticoid_receptor_dis_1_0149	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0011	True	1	0.19833	0.80167	1.0
Glucocorticoid_receptor_dis_1_0338	True	1	0.34	0.66	1.0
Glucocorticoid_receptor_dis_1_1429	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_1_1020	True	1	0.34942	0.65058	1.0
Glucocorticoid_receptor_dis_1_0126	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_1_1931	False	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_1_0759	True	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1599	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0742	True	0	0.73333	0.26667	1.0
Glucocorticoid_receptor_dis_1_1530	False	0	0.82	0.18	1.0
Glucocorticoid_receptor_dis_1_0079	True	1	0.072	0.928	1.0
Glucocorticoid_receptor_dis_1_1655	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0531	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_0580	True	1	0.048	0.952	1.0
Glucocorticoid_receptor_dis_1_0029	True	1	0.13333	0.86667	1.0
Glucocorticoid_receptor_dis_1_1573	False	0	0.89	0.11	1.0
Glucocorticoid_receptor_dis_1_1161	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1165	False	0	0.8	0.2	1.0
Glucocorticoid_receptor_dis_1_1166	False	0	0.745	0.255	1.0
Glucocorticoid_receptor_dis_1_1298	False	1	0.27333	0.72667	1.0
Glucocorticoid_receptor_dis_1_1346	False	0	0.83	0.17	1.0
Glucocorticoid_receptor_dis_1_0002	True	1	0.02333	0.97667	1.0
Glucocorticoid_receptor_dis_1_0167	True	1	0.14	0.86	1.0
Glucocorticoid_receptor_dis_1_1319	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0906	True	1	0.4	0.6	1.0
Glucocorticoid_receptor_dis_1_1497	False	0	0.74	0.26	1.0
Glucocorticoid_receptor_dis_1_0542	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0748	True	0	0.912	0.088	1.0
Glucocorticoid_receptor_dis_1_0390	True	0	0.8	0.2	1.0
Glucocorticoid_receptor_dis_1_0820	True	1	0.175	0.825	1.0
Glucocorticoid_receptor_dis_1_1380	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1373	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0365	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0421	True	0	0.87	0.13	1.0
Glucocorticoid_receptor_dis_1_1290	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_0863	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0043	True	1	0.14	0.86	1.0
Glucocorticoid_receptor_dis_1_1345	False	0	0.6	0.4	1.0
Glucocorticoid_receptor_dis_1_1457	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_1090	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1659	False	0	0.87667	0.12333	1.0
Glucocorticoid_receptor_dis_1_0015	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_dis_1_1431	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_1_1859	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_1_1474	False	1	0.31667	0.68333	1.0
Glucocorticoid_receptor_dis_1_0450	True	0	0.82167	0.17833	1.0
Glucocorticoid_receptor_dis_1_1895	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_1_1336	False	0	0.8	0.2	1.0
Glucocorticoid_receptor_dis_1_1510	False	0	0.94667	0.05333	1.0
Glucocorticoid_receptor_dis_1_0028	True	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_1_0773	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_1845	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1871	False	0	0.84333	0.15667	1.0
Glucocorticoid_receptor_dis_1_0058	True	1	0.34	0.66	1.0
Glucocorticoid_receptor_dis_1_1412	False	0	0.7681	0.2319	1.0
Glucocorticoid_receptor_dis_1_1624	False	0	0.745	0.255	1.0
Glucocorticoid_receptor_dis_1_1289	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_1_1619	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_1930	False	1	0.32	0.68	1.0
Glucocorticoid_receptor_dis_1_0324	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_1719	False	1	0.5	0.5	1.0
Glucocorticoid_receptor_dis_1_0515	True	0	0.82	0.18	1.0
Glucocorticoid_receptor_dis_1_0215	True	1	0.07	0.93	1.0
Glucocorticoid_receptor_dis_1_0818	True	1	0.41667	0.58333	1.0
Glucocorticoid_receptor_dis_1_0164	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_dis_1_1074	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1132	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_1_0443	True	0	0.69095	0.30905	1.0
Glucocorticoid_receptor_dis_1_1763	False	1	0.27333	0.72667	1.0
Glucocorticoid_receptor_dis_1_1034	False	1	0.45133	0.54867	1.0
Glucocorticoid_receptor_dis_1_0168	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_1_1149	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1521	False	0	0.65233	0.34767	1.0
Glucocorticoid_receptor_dis_1_1491	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1437	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_1177	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1924	False	0	0.64	0.36	1.0
Glucocorticoid_receptor_dis_1_0530	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_1386	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_0627	True	0	0.647	0.353	1.0
Glucocorticoid_receptor_dis_1_1825	False	1	0.072	0.928	1.0
Glucocorticoid_receptor_dis_1_1455	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1197	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_1_1653	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_1_1424	False	1	0.355	0.645	1.0
Glucocorticoid_receptor_dis_1_0807	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_1715	False	0	0.68	0.32	1.0
Glucocorticoid_receptor_dis_1_0999	True	0	0.59	0.41	1.0
Glucocorticoid_receptor_dis_1_1705	False	1	0.46767	0.53233	1.0
Glucocorticoid_receptor_dis_1_0001	True	1	0.14105	0.85895	1.0
Glucocorticoid_receptor_dis_1_0008	True	1	0.05	0.95	1.0
Glucocorticoid_receptor_dis_1_0278	True	1	0.22833	0.77167	1.0
Glucocorticoid_receptor_dis_1_0811	True	1	0.00667	0.99333	1.0
Glucocorticoid_receptor_dis_1_0607	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0132	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0599	True	1	0.082	0.918	1.0
Glucocorticoid_receptor_dis_1_0874	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_0228	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_1_1596	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0717	True	1	0.22833	0.77167	1.0
Glucocorticoid_receptor_dis_1_1012	True	1	0.3	0.7	1.0
Glucocorticoid_receptor_dis_1_0100	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_0402	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_1662	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_0025	True	1	0.16	0.84	1.0
Glucocorticoid_receptor_dis_1_0971	True	1	0.065	0.935	1.0
Glucocorticoid_receptor_dis_1_1288	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_0997	True	1	0.15	0.85	1.0
Glucocorticoid_receptor_dis_1_1503	False	0	0.91	0.09	1.0
Glucocorticoid_receptor_dis_1_1087	False	0	0.82	0.18	1.0
Glucocorticoid_receptor_dis_1_1691	False	0	0.871	0.129	1.0
Glucocorticoid_receptor_dis_1_0741	True	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_1067	False	0	0.86	0.14	1.0
Glucocorticoid_receptor_dis_1_1313	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0526	True	1	0.14	0.86	1.0
Glucocorticoid_receptor_dis_1_1052	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1021	True	1	0.285	0.715	1.0
Glucocorticoid_receptor_dis_1_0975	True	1	0.332	0.668	1.0
Glucocorticoid_receptor_dis_1_0395	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_dis_1_0517	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_1823	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1509	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_0809	True	1	0.18	0.82	1.0
Glucocorticoid_receptor_dis_1_0738	True	0	0.87333	0.12667	1.0
Glucocorticoid_receptor_dis_1_0952	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0819	True	1	0.177	0.823	1.0
Glucocorticoid_receptor_dis_1_1473	False	0	0.82	0.18	1.0
Glucocorticoid_receptor_dis_1_1039	False	0	0.69	0.31	1.0
Glucocorticoid_receptor_dis_1_1683	False	0	0.78	0.22	1.0
Glucocorticoid_receptor_dis_1_0993	True	0	0.648	0.352	1.0
Glucocorticoid_receptor_dis_1_1360	False	0	0.932	0.068	1.0
Glucocorticoid_receptor_dis_1_0300	True	1	0.13333	0.86667	1.0
Glucocorticoid_receptor_dis_1_0693	True	1	0.4	0.6	1.0
Glucocorticoid_receptor_dis_1_1194	False	1	0.04833	0.95167	1.0
Glucocorticoid_receptor_dis_1_1069	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_1_0714	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_1453	False	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_1354	False	0	0.95	0.05	1.0
Glucocorticoid_receptor_dis_1_1394	False	0	0.99	0.01	1.0
Glucocorticoid_receptor_dis_1_1178	False	0	0.785	0.215	1.0
Glucocorticoid_receptor_dis_1_0275	True	1	0.16	0.84	1.0
Glucocorticoid_receptor_dis_1_0128	True	1	0.26	0.74	1.0
Glucocorticoid_receptor_dis_1_1880	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_1_0864	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0345	True	1	0.19	0.81	1.0
Glucocorticoid_receptor_dis_1_0098	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_1615	False	0	0.968	0.032	1.0
Glucocorticoid_receptor_dis_1_0910	True	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0148	True	1	0.31414	0.68586	1.0
Glucocorticoid_receptor_dis_1_0894	True	1	0.115	0.885	1.0
Glucocorticoid_receptor_dis_1_1565	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0675	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0955	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0348	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_0287	True	0	0.51667	0.48333	1.0
Glucocorticoid_receptor_dis_1_1912	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1915	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_1043	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_1_1361	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_1_1464	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_1_0833	True	1	0.24833	0.75167	1.0
Glucocorticoid_receptor_dis_1_1628	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_0577	True	1	0.03	0.97	1.0
Glucocorticoid_receptor_dis_1_1647	False	0	0.89133	0.10867	1.0
Glucocorticoid_receptor_dis_1_0484	True	1	0.135	0.865	1.0
Glucocorticoid_receptor_dis_1_1711	False	0	0.72	0.28	1.0
Glucocorticoid_receptor_dis_1_1443	False	0	0.76	0.24	1.0
Glucocorticoid_receptor_dis_1_1860	False	0	0.72	0.28	1.0
Glucocorticoid_receptor_dis_1_1576	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_1_0364	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_1641	False	1	0.19	0.81	1.0
Glucocorticoid_receptor_dis_1_1448	False	0	0.68	0.32	1.0
Glucocorticoid_receptor_dis_1_1192	False	0	0.76	0.24	1.0
Glucocorticoid_receptor_dis_1_1886	False	0	0.77	0.23	1.0
Glucocorticoid_receptor_dis_1_1154	False	0	0.71687	0.28313	1.0
Glucocorticoid_receptor_dis_1_1162	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_0519	True	0	0.86	0.14	1.0
Glucocorticoid_receptor_dis_1_0974	True	1	0.272	0.728	1.0
Glucocorticoid_receptor_dis_1_1743	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0009	True	1	0.277	0.723	1.0
Glucocorticoid_receptor_dis_1_1772	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_0249	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0406	True	1	0.435	0.565	1.0
Glucocorticoid_receptor_dis_1_0506	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0977	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_0092	True	1	0.29	0.71	1.0
Glucocorticoid_receptor_dis_1_0041	True	1	0.062	0.938	1.0
Glucocorticoid_receptor_dis_1_1622	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_1_0347	True	1	0.29	0.71	1.0
Glucocorticoid_receptor_dis_1_0308	True	1	0.11	0.89	1.0
Glucocorticoid_receptor_dis_1_0639	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0386	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_1_1797	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_0449	True	1	0.33733	0.66267	1.0
Glucocorticoid_receptor_dis_1_0592	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_1274	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_1_0683	True	1	0.28	0.72	1.0
Glucocorticoid_receptor_dis_1_0060	True	1	0.11333	0.88667	1.0
Glucocorticoid_receptor_dis_1_1101	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_0713	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_1_1836	False	0	0.82	0.18	1.0
Glucocorticoid_receptor_dis_1_0814	True	1	0.11333	0.88667	1.0
Glucocorticoid_receptor_dis_1_1669	False	0	0.88	0.12	1.0
Glucocorticoid_receptor_dis_1_1225	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_1447	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_1018	True	1	0.45433	0.54567	1.0
Glucocorticoid_receptor_dis_1_0055	True	1	0.3	0.7	1.0
Glucocorticoid_receptor_dis_1_1851	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_1442	False	0	0.72	0.28	1.0
Glucocorticoid_receptor_dis_1_0914	True	0	0.775	0.225	1.0
Glucocorticoid_receptor_dis_1_0122	True	1	0.18467	0.81533	1.0
Glucocorticoid_receptor_dis_1_0356	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_1_0720	True	1	0.16667	0.83333	1.0
Glucocorticoid_receptor_dis_1_1766	False	0	0.51033	0.48967	1.0
Glucocorticoid_receptor_dis_1_1183	False	0	0.912	0.088	1.0
Glucocorticoid_receptor_dis_1_0146	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_dis_1_0721	True	1	0.19	0.81	1.0
Glucocorticoid_receptor_dis_1_1704	False	1	0.405	0.595	1.0
Glucocorticoid_receptor_dis_1_0972	True	1	0.11333	0.88667	1.0
Glucocorticoid_receptor_dis_1_1356	False	1	0.34	0.66	1.0
Glucocorticoid_receptor_dis_1_1024	True	1	0.18909	0.81091	1.0
Glucocorticoid_receptor_dis_1_1891	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_1_1426	False	0	0.57767	0.42233	1.0
Glucocorticoid_receptor_dis_1_0351	True	1	0.24	0.76	1.0
Glucocorticoid_receptor_dis_1_1540	False	0	0.85	0.15	1.0
Glucocorticoid_receptor_dis_1_0912	True	1	0.195	0.805	1.0
Glucocorticoid_receptor_dis_1_1626	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_1_0398	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_1_1471	False	1	0.3	0.7	1.0
Glucocorticoid_receptor_dis_1_0778	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_1_0665	True	1	0.13333	0.86667	1.0
Glucocorticoid_receptor_dis_1_0140	True	1	0.065	0.935	1.0
Glucocorticoid_receptor_dis_1_0739	True	0	0.68833	0.31167	1.0
Glucocorticoid_receptor_dis_1_0777	True	1	0.2	0.8	1.0
Glucocorticoid_receptor_dis_1_1006	True	0	0.86	0.14	1.0
Glucocorticoid_receptor_dis_1_1415	False	0	0.85083	0.14917	1.0
Glucocorticoid_receptor_dis_1_1407	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_1_1757	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_0810	True	1	0.16	0.84	1.0
Glucocorticoid_receptor_dis_1_0527	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_dis_1_0936	True	1	0.10833	0.89167	1.0
Glucocorticoid_receptor_dis_1_1865	False	0	0.72	0.28	1.0
Glucocorticoid_receptor_dis_1_1374	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_1_1041	False	1	0.12	0.88	1.0
Glucocorticoid_receptor_dis_1_1329	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_1_1314	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_1_0376	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_1_1829	False	0	0.83	0.17	1.0
Glucocorticoid_receptor_dis_1_0370	True	0	0.87	0.13	1.0
Glucocorticoid_receptor_dis_1_0428	True	1	0.183	0.817	1.0
Glucocorticoid_receptor_dis_1_0802	True	1	0.1089	0.8911	1.0
Glucocorticoid_receptor_dis_1_0076	True	1	0.075	0.925	1.0
Glucocorticoid_receptor_dis_1_0534	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_1_1009	True	0	0.58	0.42	2.0
Glucocorticoid_receptor_dis_1_1234	False	0	0.866	0.134	2.0
Glucocorticoid_receptor_dis_1_1941	False	0	0.9	0.1	2.0
Glucocorticoid_receptor_dis_1_1682	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_1648	False	1	0.14562	0.85438	2.0
Glucocorticoid_receptor_dis_1_1881	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_1_0944	True	0	0.56	0.44	2.0
Glucocorticoid_receptor_dis_1_0163	True	1	0.08	0.92	2.0
Glucocorticoid_receptor_dis_1_0383	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_1779	False	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_1547	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_1_0431	True	1	0.16	0.84	2.0
Glucocorticoid_receptor_dis_1_0616	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_1_1256	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_1_1326	False	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_1175	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_1_0247	True	1	0.13167	0.86833	2.0
Glucocorticoid_receptor_dis_1_0180	True	1	0.31867	0.68133	2.0
Glucocorticoid_receptor_dis_1_1583	False	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_1_0878	True	1	0.38	0.62	2.0
Glucocorticoid_receptor_dis_1_1762	False	1	0.20738	0.79262	2.0
Glucocorticoid_receptor_dis_1_0161	True	1	0.08	0.92	2.0
Glucocorticoid_receptor_dis_1_1224	False	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_1_0393	True	0	0.58767	0.41233	2.0
Glucocorticoid_receptor_dis_1_0727	True	1	0.17133	0.82867	2.0
Glucocorticoid_receptor_dis_1_1088	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0464	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_1_1889	False	1	0.49	0.51	2.0
Glucocorticoid_receptor_dis_1_0781	True	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_1_1873	False	0	0.53367	0.46633	2.0
Glucocorticoid_receptor_dis_1_0262	True	1	0.08	0.92	2.0
Glucocorticoid_receptor_dis_1_1010	True	0	0.8	0.2	2.0
Glucocorticoid_receptor_dis_1_1820	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_1611	False	0	0.76065	0.23935	2.0
Glucocorticoid_receptor_dis_1_0869	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_1_0437	True	1	0.28357	0.71643	2.0
Glucocorticoid_receptor_dis_1_1117	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0834	True	0	0.67688	0.32312	2.0
Glucocorticoid_receptor_dis_1_1569	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0831	True	1	0.13533	0.86467	2.0
Glucocorticoid_receptor_dis_1_0293	True	1	0.286	0.714	2.0
Glucocorticoid_receptor_dis_1_0535	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_0147	True	1	0.06	0.94	2.0
Glucocorticoid_receptor_dis_1_0525	True	1	0.155	0.845	2.0
Glucocorticoid_receptor_dis_1_1617	False	0	0.9	0.1	2.0
Glucocorticoid_receptor_dis_1_1498	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_1_0568	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_1_1528	False	0	0.86	0.14	2.0
Glucocorticoid_receptor_dis_1_1375	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0265	True	1	0.22	0.78	2.0
Glucocorticoid_receptor_dis_1_1065	False	0	0.72	0.28	2.0
Glucocorticoid_receptor_dis_1_1909	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0171	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_0141	True	1	0.026	0.974	2.0
Glucocorticoid_receptor_dis_1_0444	True	1	0.20738	0.79262	2.0
Glucocorticoid_receptor_dis_1_0224	True	1	0.08357	0.91643	2.0
Glucocorticoid_receptor_dis_1_1790	False	0	0.9	0.1	2.0
Glucocorticoid_receptor_dis_1_0631	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_1_1882	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_1_1777	False	1	0.01333	0.98667	2.0
Glucocorticoid_receptor_dis_1_1917	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0557	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_1_0787	True	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_1_0372	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_0483	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_1_1131	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0876	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_0256	True	1	0.08	0.92	2.0
Glucocorticoid_receptor_dis_1_0379	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_0600	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_1_1937	False	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_1_1746	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_1_1011	True	0	0.68	0.32	2.0
Glucocorticoid_receptor_dis_1_1493	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_1_1304	False	0	0.54667	0.45333	2.0
Glucocorticoid_receptor_dis_1_1899	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_1_1048	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_1_1837	False	0	0.846	0.154	2.0
Glucocorticoid_receptor_dis_1_0201	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_1_0513	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_1830	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_1_0994	True	1	0.39333	0.60667	2.0
Glucocorticoid_receptor_dis_1_1598	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_1_0185	True	1	0.08333	0.91667	2.0
Glucocorticoid_receptor_dis_1_0083	True	1	0.31367	0.68633	2.0
Glucocorticoid_receptor_dis_1_0317	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_1_0939	True	1	0.16	0.84	2.0
Glucocorticoid_receptor_dis_1_0852	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_1_1125	False	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_1_1107	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_1_0273	True	1	0.196	0.804	2.0
Glucocorticoid_receptor_dis_1_0445	True	1	0.25143	0.74857	2.0
Glucocorticoid_receptor_dis_1_0478	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_1_0396	True	1	0.46	0.54	2.0
Glucocorticoid_receptor_dis_1_1186	False	0	0.67229	0.32771	2.0
Glucocorticoid_receptor_dis_1_1396	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0760	True	1	0.49238	0.50762	2.0
Glucocorticoid_receptor_dis_1_1591	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_1_0658	True	0	0.8	0.2	2.0
Glucocorticoid_receptor_dis_1_0087	True	1	0.35867	0.64133	2.0
Glucocorticoid_receptor_dis_1_1268	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0016	True	1	0.196	0.804	2.0
Glucocorticoid_receptor_dis_1_0961	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_1_0672	True	0	0.66	0.34	2.0
Glucocorticoid_receptor_dis_1_0423	True	1	0.266	0.734	2.0
Glucocorticoid_receptor_dis_1_0154	True	1	0.26	0.74	2.0
Glucocorticoid_receptor_dis_1_0318	True	1	0.076	0.924	2.0
Glucocorticoid_receptor_dis_1_0786	True	1	0.12933	0.87067	2.0
Glucocorticoid_receptor_dis_1_1029	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_1_0277	True	1	0.166	0.834	2.0
Glucocorticoid_receptor_dis_1_1749	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_1_1532	False	0	0.72	0.28	2.0
Glucocorticoid_receptor_dis_1_0020	True	1	0.03333	0.96667	2.0
Glucocorticoid_receptor_dis_1_1546	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_0511	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_1_1073	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_1_1320	False	0	0.9	0.1	2.0
Glucocorticoid_receptor_dis_1_0179	True	1	0.02	0.98	2.0
