QSPRID	pchembl_value_Label	pchembl_value_Prediction	pchembl_value_ProbabilityClass_0	pchembl_value_ProbabilityClass_1	Fold
Glucocorticoid_receptor_dis_4_1459	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0506	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_0173	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_1710	False	0	0.76	0.24	1.0
Glucocorticoid_receptor_dis_4_0013	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_4_1428	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_4_0047	True	1	0.39933	0.60067	1.0
Glucocorticoid_receptor_dis_4_1022	False	0	0.93	0.07	1.0
Glucocorticoid_receptor_dis_4_1452	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_4_1544	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_4_1525	False	0	0.68667	0.31333	1.0
Glucocorticoid_receptor_dis_4_0640	True	1	0.01	0.99	1.0
Glucocorticoid_receptor_dis_4_1153	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0244	True	0	0.64	0.36	1.0
Glucocorticoid_receptor_dis_4_1436	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0178	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_4_1137	False	0	0.90667	0.09333	1.0
Glucocorticoid_receptor_dis_4_0995	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_1117	False	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_4_1621	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_4_0883	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0032	True	1	0.21333	0.78667	1.0
Glucocorticoid_receptor_dis_4_0181	True	1	0.16	0.84	1.0
Glucocorticoid_receptor_dis_4_1360	False	0	0.8	0.2	1.0
Glucocorticoid_receptor_dis_4_1402	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0740	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_4_0806	False	1	0.17	0.83	1.0
Glucocorticoid_receptor_dis_4_0613	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_dis_4_0261	True	1	0.49	0.51	1.0
Glucocorticoid_receptor_dis_4_0652	True	1	0.05	0.95	1.0
Glucocorticoid_receptor_dis_4_1225	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0009	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_4_1073	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_4_1550	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_4_0585	True	1	0.41333	0.58667	1.0
Glucocorticoid_receptor_dis_4_1065	False	0	0.53733	0.46267	1.0
Glucocorticoid_receptor_dis_4_1394	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_4_1554	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_4_1497	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_1613	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_1081	False	0	0.86	0.14	1.0
Glucocorticoid_receptor_dis_4_1154	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_4_0835	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_4_0627	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_0629	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_0805	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_4_0587	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_dis_4_0725	True	0	0.58	0.42	1.0
Glucocorticoid_receptor_dis_4_0862	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_0941	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_4_1589	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_1651	False	0	0.88	0.12	1.0
Glucocorticoid_receptor_dis_4_1634	False	0	0.88	0.12	1.0
Glucocorticoid_receptor_dis_4_1641	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_4_0098	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_1443	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0555	True	0	0.57333	0.42667	1.0
Glucocorticoid_receptor_dis_4_0211	True	0	0.54333	0.45667	1.0
Glucocorticoid_receptor_dis_4_0874	False	1	0.4805	0.5195	1.0
Glucocorticoid_receptor_dis_4_0227	True	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0402	True	1	0.33067	0.66933	1.0
Glucocorticoid_receptor_dis_4_1087	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_1157	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_0516	True	0	0.875	0.125	1.0
Glucocorticoid_receptor_dis_4_1252	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_4_0661	True	1	0.10667	0.89333	1.0
Glucocorticoid_receptor_dis_4_0584	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_4_0353	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_4_0561	True	0	0.68667	0.31333	1.0
Glucocorticoid_receptor_dis_4_1599	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_4_1357	False	0	0.81467	0.18533	1.0
Glucocorticoid_receptor_dis_4_0269	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_4_1276	False	1	0.17	0.83	1.0
Glucocorticoid_receptor_dis_4_0106	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_1085	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_4_0708	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_0683	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_4_0376	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_4_1199	False	0	0.88	0.12	1.0
Glucocorticoid_receptor_dis_4_0037	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_4_1606	False	0	0.86	0.14	1.0
Glucocorticoid_receptor_dis_4_0425	True	1	0.055	0.945	1.0
Glucocorticoid_receptor_dis_4_0716	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_dis_4_1267	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_0607	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_dis_4_1611	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_0946	False	0	0.62	0.38	1.0
Glucocorticoid_receptor_dis_4_0123	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_0653	True	1	0.10667	0.89333	1.0
Glucocorticoid_receptor_dis_4_1610	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0810	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_1231	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0514	True	1	0.33	0.67	1.0
Glucocorticoid_receptor_dis_4_1429	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_1148	False	0	0.99	0.01	1.0
Glucocorticoid_receptor_dis_4_0636	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_1161	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_4_0990	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_1105	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0405	True	1	0.14667	0.85333	1.0
Glucocorticoid_receptor_dis_4_0909	False	0	0.915	0.085	1.0
Glucocorticoid_receptor_dis_4_1545	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_4_0018	True	1	0.2	0.8	1.0
Glucocorticoid_receptor_dis_4_1440	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_4_0531	True	0	0.78	0.22	1.0
Glucocorticoid_receptor_dis_4_0372	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_4_0285	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_dis_4_1448	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0452	True	1	0.14	0.86	1.0
Glucocorticoid_receptor_dis_4_1652	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_4_0113	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_1281	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_0751	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_4_1594	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_4_1535	False	0	0.75533	0.24467	1.0
Glucocorticoid_receptor_dis_4_1547	False	0	0.9	0.1	1.0
Glucocorticoid_receptor_dis_4_1639	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0836	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_0965	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_0567	True	0	0.75533	0.24467	1.0
Glucocorticoid_receptor_dis_4_1537	False	0	0.94	0.06	1.0
Glucocorticoid_receptor_dis_4_0010	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_4_0374	True	1	0.08	0.92	1.0
Glucocorticoid_receptor_dis_4_0575	True	1	0.04	0.96	1.0
Glucocorticoid_receptor_dis_4_0176	True	1	0.18	0.82	1.0
Glucocorticoid_receptor_dis_4_0884	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_1325	False	0	0.938	0.062	1.0
Glucocorticoid_receptor_dis_4_0676	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_4_1092	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_4_1687	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0365	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_dis_4_0439	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_4_0005	True	1	0.22333	0.77667	1.0
Glucocorticoid_receptor_dis_4_0084	True	0	0.5425	0.4575	1.0
Glucocorticoid_receptor_dis_4_1367	False	0	0.798	0.202	1.0
Glucocorticoid_receptor_dis_4_0416	True	1	0.14	0.86	1.0
Glucocorticoid_receptor_dis_4_0127	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_dis_4_0796	True	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_4_1013	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_4_0626	True	1	0.2	0.8	1.0
Glucocorticoid_receptor_dis_4_0863	False	0	0.64	0.36	1.0
Glucocorticoid_receptor_dis_4_0035	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_dis_4_0272	True	1	0.18	0.82	1.0
Glucocorticoid_receptor_dis_4_1598	False	0	0.86	0.14	1.0
Glucocorticoid_receptor_dis_4_1538	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_4_0410	True	0	0.82	0.18	1.0
Glucocorticoid_receptor_dis_4_0388	True	1	0.3	0.7	1.0
Glucocorticoid_receptor_dis_4_0758	True	1	0.0	1.0	1.0
Glucocorticoid_receptor_dis_4_0078	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_1133	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0630	True	1	0.01	0.99	1.0
Glucocorticoid_receptor_dis_4_0218	True	0	0.72433	0.27567	1.0
Glucocorticoid_receptor_dis_4_1410	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_1506	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0252	True	1	0.44	0.56	1.0
Glucocorticoid_receptor_dis_4_1458	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0449	True	1	0.06	0.94	1.0
Glucocorticoid_receptor_dis_4_0767	True	0	0.795	0.205	1.0
Glucocorticoid_receptor_dis_4_0771	True	0	0.89	0.11	1.0
Glucocorticoid_receptor_dis_4_0303	True	1	0.3	0.7	1.0
Glucocorticoid_receptor_dis_4_1300	False	0	0.92	0.08	1.0
Glucocorticoid_receptor_dis_4_1203	False	1	0.21	0.79	1.0
Glucocorticoid_receptor_dis_4_1503	False	0	0.77333	0.22667	1.0
Glucocorticoid_receptor_dis_4_0520	True	0	0.54	0.46	1.0
Glucocorticoid_receptor_dis_4_0057	True	1	0.12	0.88	1.0
Glucocorticoid_receptor_dis_4_0297	True	1	0.06667	0.93333	1.0
Glucocorticoid_receptor_dis_4_1256	False	0	0.98	0.02	1.0
Glucocorticoid_receptor_dis_4_0163	True	1	0.02	0.98	1.0
Glucocorticoid_receptor_dis_4_0275	True	1	0.1	0.9	1.0
Glucocorticoid_receptor_dis_4_0279	True	1	0.47433	0.52567	1.0
Glucocorticoid_receptor_dis_4_0300	True	0	0.53	0.47	1.0
Glucocorticoid_receptor_dis_4_0241	True	1	0.36333	0.63667	1.0
Glucocorticoid_receptor_dis_4_1309	False	0	0.88	0.12	1.0
Glucocorticoid_receptor_dis_4_1645	False	0	1.0	0.0	1.0
Glucocorticoid_receptor_dis_4_0976	False	0	0.96	0.04	1.0
Glucocorticoid_receptor_dis_4_1656	False	0	0.70333	0.29667	1.0
Glucocorticoid_receptor_dis_4_1365	False	0	0.541	0.459	1.0
Glucocorticoid_receptor_dis_4_0154	True	1	0.30333	0.69667	1.0
Glucocorticoid_receptor_dis_4_1480	False	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1169	False	0	0.9	0.1	2.0
Glucocorticoid_receptor_dis_4_0483	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1069	False	1	0.22467	0.77533	2.0
Glucocorticoid_receptor_dis_4_0235	True	1	0.265	0.735	2.0
Glucocorticoid_receptor_dis_4_0174	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0896	False	1	0.47167	0.52833	2.0
Glucocorticoid_receptor_dis_4_0442	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_4_0050	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0079	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1675	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0581	True	1	0.276	0.724	2.0
Glucocorticoid_receptor_dis_4_1516	False	0	0.92667	0.07333	2.0
Glucocorticoid_receptor_dis_4_1061	False	0	0.60533	0.39467	2.0
Glucocorticoid_receptor_dis_4_0202	True	0	0.64867	0.35133	2.0
Glucocorticoid_receptor_dis_4_0453	True	1	0.095	0.905	2.0
Glucocorticoid_receptor_dis_4_0855	False	0	0.51133	0.48867	2.0
Glucocorticoid_receptor_dis_4_1216	False	0	0.84	0.16	2.0
Glucocorticoid_receptor_dis_4_0012	True	1	0.06767	0.93233	2.0
Glucocorticoid_receptor_dis_4_0733	True	1	0.11	0.89	2.0
Glucocorticoid_receptor_dis_4_0601	True	1	0.12	0.88	2.0
Glucocorticoid_receptor_dis_4_1577	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0666	True	0	0.75067	0.24933	2.0
Glucocorticoid_receptor_dis_4_0859	False	0	0.567	0.433	2.0
Glucocorticoid_receptor_dis_4_0958	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_4_0406	True	1	0.20076	0.79924	2.0
Glucocorticoid_receptor_dis_4_1479	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_1362	False	1	0.10467	0.89533	2.0
Glucocorticoid_receptor_dis_4_0398	True	1	0.10143	0.89857	2.0
Glucocorticoid_receptor_dis_4_0385	True	1	0.2	0.8	2.0
Glucocorticoid_receptor_dis_4_0898	False	0	0.652	0.348	2.0
Glucocorticoid_receptor_dis_4_1608	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0586	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0231	True	0	0.64857	0.35143	2.0
Glucocorticoid_receptor_dis_4_0870	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_0697	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0766	True	1	0.12	0.88	2.0
Glucocorticoid_receptor_dis_4_0069	True	1	0.05	0.95	2.0
Glucocorticoid_receptor_dis_4_0689	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1011	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_1213	False	0	0.78	0.22	2.0
Glucocorticoid_receptor_dis_4_0415	True	1	0.08	0.92	2.0
Glucocorticoid_receptor_dis_4_0557	True	0	0.53667	0.46333	2.0
Glucocorticoid_receptor_dis_4_0473	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_4_0877	False	0	0.8	0.2	2.0
Glucocorticoid_receptor_dis_4_0745	True	1	0.12	0.88	2.0
Glucocorticoid_receptor_dis_4_0633	True	1	0.06	0.94	2.0
Glucocorticoid_receptor_dis_4_0028	True	0	0.88	0.12	2.0
Glucocorticoid_receptor_dis_4_1191	False	0	0.56333	0.43667	2.0
Glucocorticoid_receptor_dis_4_1114	False	0	0.76	0.24	2.0
Glucocorticoid_receptor_dis_4_0203	True	1	0.172	0.828	2.0
Glucocorticoid_receptor_dis_4_1414	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_0017	True	1	0.06	0.94	2.0
Glucocorticoid_receptor_dis_4_0253	True	0	0.66	0.34	2.0
Glucocorticoid_receptor_dis_4_0201	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0529	True	0	0.56	0.44	2.0
Glucocorticoid_receptor_dis_4_0288	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_0980	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_1260	False	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_1663	False	0	0.78	0.22	2.0
Glucocorticoid_receptor_dis_4_0391	True	1	0.16	0.84	2.0
Glucocorticoid_receptor_dis_4_1654	False	1	0.466	0.534	2.0
Glucocorticoid_receptor_dis_4_0793	True	1	0.3	0.7	2.0
Glucocorticoid_receptor_dis_4_0095	True	1	0.04667	0.95333	2.0
Glucocorticoid_receptor_dis_4_1522	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0233	True	0	0.89024	0.10976	2.0
Glucocorticoid_receptor_dis_4_0499	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_0747	True	1	0.475	0.525	2.0
Glucocorticoid_receptor_dis_4_1408	False	0	0.91	0.09	2.0
Glucocorticoid_receptor_dis_4_0469	True	1	0.32	0.68	2.0
Glucocorticoid_receptor_dis_4_0401	True	1	0.19743	0.80257	2.0
Glucocorticoid_receptor_dis_4_1682	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0892	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_4_0928	False	0	0.84	0.16	2.0
Glucocorticoid_receptor_dis_4_1010	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0717	True	1	0.26	0.74	2.0
Glucocorticoid_receptor_dis_4_0446	True	1	0.14	0.86	2.0
Glucocorticoid_receptor_dis_4_0510	True	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_4_0854	False	0	0.72	0.28	2.0
Glucocorticoid_receptor_dis_4_0142	True	1	0.11	0.89	2.0
Glucocorticoid_receptor_dis_4_0675	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1173	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_1441	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_1439	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_1527	False	0	0.52	0.48	2.0
Glucocorticoid_receptor_dis_4_0544	True	1	0.08	0.92	2.0
Glucocorticoid_receptor_dis_4_0937	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0583	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1511	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_0693	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1255	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_0434	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_4_0254	True	1	0.28	0.72	2.0
Glucocorticoid_receptor_dis_4_1434	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_1376	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0615	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_4_1101	False	0	0.56	0.44	2.0
Glucocorticoid_receptor_dis_4_0308	True	1	0.14	0.86	2.0
Glucocorticoid_receptor_dis_4_0843	False	0	0.76	0.24	2.0
Glucocorticoid_receptor_dis_4_0971	False	0	0.88	0.12	2.0
Glucocorticoid_receptor_dis_4_1167	False	0	0.86	0.14	2.0
Glucocorticoid_receptor_dis_4_0539	True	1	0.09333	0.90667	2.0
Glucocorticoid_receptor_dis_4_0306	True	1	0.12	0.88	2.0
Glucocorticoid_receptor_dis_4_0055	True	1	0.28	0.72	2.0
Glucocorticoid_receptor_dis_4_0819	False	0	0.95333	0.04667	2.0
Glucocorticoid_receptor_dis_4_0058	True	1	0.34	0.66	2.0
Glucocorticoid_receptor_dis_4_0858	False	0	0.79767	0.20233	2.0
Glucocorticoid_receptor_dis_4_0603	True	1	0.04	0.96	2.0
Glucocorticoid_receptor_dis_4_1312	False	0	0.87333	0.12667	2.0
Glucocorticoid_receptor_dis_4_0143	True	1	0.03	0.97	2.0
Glucocorticoid_receptor_dis_4_0448	True	1	0.18	0.82	2.0
Glucocorticoid_receptor_dis_4_0978	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_1287	False	0	0.76	0.24	2.0
Glucocorticoid_receptor_dis_4_1543	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0599	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1187	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_1555	False	0	0.56	0.44	2.0
Glucocorticoid_receptor_dis_4_1182	False	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_4_0955	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_0116	True	1	0.12	0.88	2.0
Glucocorticoid_receptor_dis_4_0096	True	1	0.04667	0.95333	2.0
Glucocorticoid_receptor_dis_4_0521	True	0	0.78667	0.21333	2.0
Glucocorticoid_receptor_dis_4_0223	True	0	0.916	0.084	2.0
Glucocorticoid_receptor_dis_4_0660	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0313	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_0101	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1647	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_1689	False	1	0.02667	0.97333	2.0
Glucocorticoid_receptor_dis_4_1492	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_0742	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1377	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0535	True	1	0.34333	0.65667	2.0
Glucocorticoid_receptor_dis_4_1100	False	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_4_0931	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_0722	True	1	0.05	0.95	2.0
Glucocorticoid_receptor_dis_4_1513	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0458	True	1	0.3	0.7	2.0
Glucocorticoid_receptor_dis_4_1363	False	0	0.58267	0.41733	2.0
Glucocorticoid_receptor_dis_4_0839	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_0899	False	1	0.46767	0.53233	2.0
Glucocorticoid_receptor_dis_4_1320	False	0	0.79767	0.20233	2.0
Glucocorticoid_receptor_dis_4_1631	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_1680	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0830	False	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_4_0120	True	1	0.34	0.66	2.0
Glucocorticoid_receptor_dis_4_0268	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_1422	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_4_0293	True	1	0.3	0.7	2.0
Glucocorticoid_receptor_dis_4_1601	False	0	0.52	0.48	2.0
Glucocorticoid_receptor_dis_4_1304	False	0	0.9	0.1	2.0
Glucocorticoid_receptor_dis_4_0968	False	0	0.91	0.09	2.0
Glucocorticoid_receptor_dis_4_0215	True	0	0.80833	0.19167	2.0
Glucocorticoid_receptor_dis_4_0685	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0312	True	1	0.08	0.92	2.0
Glucocorticoid_receptor_dis_4_0881	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_1108	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0482	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0961	False	0	0.94	0.06	2.0
Glucocorticoid_receptor_dis_4_0702	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0502	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_1005	False	0	0.86	0.14	2.0
Glucocorticoid_receptor_dis_4_0493	True	0	0.86	0.14	2.0
Glucocorticoid_receptor_dis_4_0548	True	1	0.3	0.7	2.0
Glucocorticoid_receptor_dis_4_1605	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0815	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_0136	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0165	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1229	False	0	0.955	0.045	2.0
Glucocorticoid_receptor_dis_4_1705	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_1043	False	0	0.84	0.16	2.0
Glucocorticoid_receptor_dis_4_1236	False	0	0.796	0.204	2.0
Glucocorticoid_receptor_dis_4_1548	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_1109	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_0371	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_0193	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0257	True	1	0.38	0.62	2.0
Glucocorticoid_receptor_dis_4_0818	False	1	0.42	0.58	2.0
Glucocorticoid_receptor_dis_4_1500	False	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_4_1271	False	0	0.72333	0.27667	2.0
Glucocorticoid_receptor_dis_4_0913	False	1	0.10467	0.89533	2.0
Glucocorticoid_receptor_dis_4_1584	False	0	0.96	0.04	2.0
Glucocorticoid_receptor_dis_4_0289	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_1151	False	0	1.0	0.0	2.0
Glucocorticoid_receptor_dis_4_1373	False	0	0.69667	0.30333	2.0
Glucocorticoid_receptor_dis_4_0107	True	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_1183	False	0	0.98	0.02	2.0
Glucocorticoid_receptor_dis_4_0906	False	1	0.13667	0.86333	2.0
Glucocorticoid_receptor_dis_4_0301	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_1023	False	1	0.0	1.0	2.0
Glucocorticoid_receptor_dis_4_0238	True	1	0.31262	0.68738	2.0
Glucocorticoid_receptor_dis_4_1519	False	0	0.97667	0.02333	2.0
Glucocorticoid_receptor_dis_4_0138	True	1	0.02	0.98	2.0
Glucocorticoid_receptor_dis_4_0570	True	0	0.91033	0.08967	2.0
Glucocorticoid_receptor_dis_4_1163	False	0	0.92	0.08	2.0
Glucocorticoid_receptor_dis_4_1016	False	0	0.96	0.04	2.0
