name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV,receptor,generator,split,threshold
GB_GA_mut_r_0.5_250k_3,dis,rdkit,221430,250000,0/83,0.0,0.88572,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.85
GB_GA_mut_r_0.5_250k_4,dis,rdkit,98578,250000,1/118,0.0084745762711864,0.394312,4e-06,1,1.0144354159692422e-05,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.85
GB_GA_mut_r_0.5_250k_0,sim,rdkit,223011,250000,72/349,0.2063037249283667,0.892044,0.009496,2374,0.0003229582980097,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.85
GB_GA_mut_r_0.5_250k_1,sim,rdkit,108832,250000,1/118,0.0084745762711864,0.435328,4e-06,1,9.188558407071514e-06,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.85
GB_GA_mut_r_0.5_250k_2,sim,rdkit,112884,250000,4/98,0.0408163265306122,0.451536,2e-05,5,3.543586109142452e-05,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.85
GB_GA_mut_r_0.5_250k_3,sim,rdkit,123553,250000,0/60,0.0,0.494212,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.85
GB_GA_mut_r_0.5_250k_4,sim,rdkit,115186,250000,1/48,0.0208333333333333,0.460744,1.6e-05,4,8.68168598341798e-06,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.85
GB_GA_mut_r_0.5_250k_0,dis,rdkit,105666,250000,0/202,0.0,0.422664,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.9
GB_GA_mut_r_0.5_250k_1,dis,rdkit,105034,250000,0/128,0.0,0.420136,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.9
GB_GA_mut_r_0.5_250k_2,dis,rdkit,121711,250000,0/97,0.0,0.486844,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.9
GB_GA_mut_r_0.5_250k_3,dis,rdkit,221430,250000,0/83,0.0,0.88572,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.9
GB_GA_mut_r_0.5_250k_4,dis,rdkit,98578,250000,1/118,0.0084745762711864,0.394312,4e-06,1,1.0144354159692422e-05,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.9
GB_GA_mut_r_0.5_250k_0,sim,rdkit,223011,250000,54/349,0.154727793696275,0.892044,0.003876,969,0.0002421991684495,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.9
GB_GA_mut_r_0.5_250k_1,sim,rdkit,108832,250000,0/118,0.0,0.435328,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.9
GB_GA_mut_r_0.5_250k_2,sim,rdkit,112884,250000,0/98,0.0,0.451536,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.9
GB_GA_mut_r_0.5_250k_3,sim,rdkit,123553,250000,0/60,0.0,0.494212,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.9
GB_GA_mut_r_0.5_250k_4,sim,rdkit,115186,250000,0/48,0.0,0.460744,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.9
GB_GA_mut_r_0.5_250k_0,dis,rdkit,105666,250000,0/202,0.0,0.422664,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.95
GB_GA_mut_r_0.5_250k_1,dis,rdkit,105034,250000,0/128,0.0,0.420136,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.95
GB_GA_mut_r_0.5_250k_2,dis,rdkit,121711,250000,0/97,0.0,0.486844,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.95
GB_GA_mut_r_0.5_250k_3,dis,rdkit,221430,250000,0/83,0.0,0.88572,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.95
GB_GA_mut_r_0.5_250k_4,dis,rdkit,98578,250000,1/118,0.0084745762711864,0.394312,4e-06,1,1.0144354159692422e-05,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,dis,0.95
GB_GA_mut_r_0.5_250k_0,sim,rdkit,223011,250000,32/349,0.0916905444126074,0.892044,0.001024,256,0.0001435112723619,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.95
GB_GA_mut_r_0.5_250k_1,sim,rdkit,108832,250000,0/118,0.0,0.435328,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.95
GB_GA_mut_r_0.5_250k_2,sim,rdkit,112884,250000,0/98,0.0,0.451536,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.95
GB_GA_mut_r_0.5_250k_3,sim,rdkit,123553,250000,0/60,0.0,0.494212,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.95
GB_GA_mut_r_0.5_250k_4,sim,rdkit,115186,250000,0/48,0.0,0.460744,0.0,0,0.0,0,Leukocyte_elastase,GB_GA_mut_r_0.5_250k,sim,0.95
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,242526,249989,336/349,0.9627507163323782,0.970146686454204,2.075375316513927,518821,0.0013873405177753,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,229334,249989,99/118,0.8389830508474576,0.9173763645600408,1.9729108080755555,493206,0.0004318712238532,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,231027,249987,91/98,0.9285714285714286,0.924156056114918,1.3178885302035706,329455,0.0003940485675685,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,232854,249991,51/60,0.85,0.9314495321831586,0.7900364413118872,197502,0.0002190693418899,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,235877,249991,30/48,0.625,0.9435419675108304,0.4464600725626123,111611,0.0001272011091936,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.5
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,180/202,0.8910891089108911,0.961427074249782,2.4567269614470746,614167,0.0007494660054711,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,84/128,0.65625,0.9076086086886952,0.3417833426674134,85439,0.0003703703703703,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,89/97,0.9175257731958762,0.9153829845958152,2.469497633971608,617367,0.0003890642349423,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,229447,249996,53/83,0.6385542168674698,0.9178026848429576,0.0316325061200979,7908,0.0002310435320888,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,238513,249984,98/118,0.8305084745762712,0.954113063236047,0.6168394777265745,154200,0.0004110479625862,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.5
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,159/202,0.7871287128712872,0.961427074249782,1.345564293543045,336383,0.000661970423661,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,59/128,0.4609375,0.9076086086886952,0.1545523641891351,38635,0.0002601124214702,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,82/97,0.845360824742268,0.9153829845958152,1.4712176546118554,367800,0.000358452708285,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,229447,249996,34/83,0.4096385542168674,0.9178026848429576,0.0111361781788508,2784,0.0001482043301818,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,238513,249984,83/118,0.7033898305084746,0.954113063236047,0.3334013376856118,83345,0.0003481105565574,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.55
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,242526,249989,317/349,0.9083094555873924,0.970146686454204,1.1166331318578018,279146,0.0013087870392925,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.55
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,229334,249989,89/118,0.7542372881355932,0.9173763645600408,1.19142042249859,297842,0.0003882309319723,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.55
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,231027,249987,82/98,0.8367346938775511,0.924156056114918,0.7966174241060535,199144,0.0003550628937625,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.55
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,232854,249991,43/60,0.7166666666666667,0.9314495321831586,0.4476561156201623,111910,0.0001846991765852,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.55
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,235877,249991,28/48,0.5833333333333334,0.9435419675108304,0.2559852154677568,63994,0.0001187200284928,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.55
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,146/202,0.7227722772277227,0.961427074249782,0.7774786594878277,194365,0.0006078141587394,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.6
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,28/128,0.21875,0.9076086086886952,0.0805704456356508,20141,0.0001234263144902,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.6
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,71/97,0.7319587628865979,0.9153829845958152,0.9172510070120842,229310,0.0003103526655359,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.6
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,229447,249996,22/83,0.2650602409638554,0.9178026848429576,0.0048960783372533,1224,9.589190367222404e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.6
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,238513,249984,60/118,0.5084745762711864,0.954113063236047,0.1892201100870455,47302,0.0002516219129136,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.6
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,242526,249989,299/349,0.8567335243553008,0.970146686454204,0.6490205569045038,162248,0.0012343793218757,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.6
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,229334,249989,78/118,0.6610169491525424,0.9173763645600408,0.7669657464928457,191733,0.0003402310081306,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.6
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,231027,249987,67/98,0.6836734693877551,0.924156056114918,0.502430126366571,125601,0.0002900935226879,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.6
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,232854,249991,39/60,0.65,0.9314495321831586,0.2777059974159069,69424,0.0001675149797049,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.6
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,235877,249991,22/48,0.4583333333333333,0.9435419675108304,0.1557376065538359,38933,9.327764940323504e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.6
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,141/202,0.698019801980198,0.961427074249782,0.4580389929358304,114507,0.0005869863869114,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.65
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,16/128,0.125,0.9076086086886952,0.0475278022241779,11881,7.052559197418764e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.65
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,64/97,0.6597938144329897,0.9153829845958152,0.5699428393140717,142484,0.0002797459557039,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.65
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,229447,249996,9/83,0.108433734939759,0.9178026848429576,0.0025920414726635,648,3.922628335323704e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.65
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,238513,249984,50/118,0.423728813559322,0.954113063236047,0.1109190988223246,27728,0.000209676134243,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.65
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,242526,249989,273/349,0.7822349570200573,0.970146686454204,0.3878170639508138,96950,0.0011269210288417,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.65
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,229334,249989,73/118,0.6186440677966102,0.9173763645600408,0.4884454916016305,122106,0.0003184143836064,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.65
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,231027,249987,53/98,0.5408163265306123,0.924156056114918,0.3267049886594103,81672,0.0002294630564479,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.65
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,232854,249991,34/60,0.5666666666666667,0.9314495321831586,0.1810825189706829,45269,0.0001460355639549,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.65
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,235877,249991,20/48,0.4166666666666667,0.9435419675108304,0.0921153161513814,23028,8.4797144032189e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.65
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,129/202,0.6386138613861386,0.961427074249782,0.2789946958727009,69747,0.0005370032719734,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.7
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,11/128,0.0859375,0.9076086086886952,0.0322945835666853,8073,4.848527590325865e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.7
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,61/97,0.6288659793814433,0.9153829845958152,0.354396252755033,88598,0.000266629367695,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.7
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,229447,249996,4/83,0.0481927710843373,0.9178026848429576,0.0017080273284372,427,1.743352379458079e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.7
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,238513,249984,40/118,0.3389830508474576,0.954113063236047,0.0662602406554019,16564,0.0001677338734364,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.7
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,242526,249989,241/349,0.6905444126074498,0.970146686454204,0.2353863569997079,58844,0.0009946963287037,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.7
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,229334,249989,68/118,0.576271186440678,0.9173763645600408,0.3070575105304633,76761,0.0002965987106679,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.7
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,231027,249987,46/98,0.4693877551020408,0.924156056114918,0.2165072583774356,54124,0.0001991505794848,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.7
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,232854,249991,34/60,0.5666666666666667,0.9314495321831586,0.1177602393686172,29439,0.0001460355639549,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.7
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,235877,249991,17/48,0.3541666666666667,0.9435419675108304,0.0553579928877439,13839,7.207665564317816e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.7
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,114/202,0.5643564356435643,0.961427074249782,0.1666840004160099,41670,0.0004745314002422,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.75
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,10/128,0.078125,0.9076086086886952,0.0253700296023681,6342,4.407732926646509e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.75
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,61/97,0.6288659793814433,0.9153829845958152,0.2081624979499754,52040,0.000266629367695,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.75
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,229447,249996,2/83,0.0240963855421686,0.9178026848429576,0.001340021440343,335,8.71668591601473e-06,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.75
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,238513,249984,35/118,0.2966101694915254,0.954113063236047,0.0383024513568868,9575,0.0001467640620937,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.75
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,242526,249989,215/349,0.6160458452722063,0.970146686454204,0.140130165727292,35031,0.000887289475096,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.75
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,229334,249989,65/118,0.5508474576271186,0.9173763645600408,0.1751357059710627,43782,0.00028350976364,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.75
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,231027,249987,41/98,0.4183673469387755,0.924156056114918,0.1369511214583158,34236,0.0001774999350609,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.75
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,232854,249991,33/60,0.55,0.9314495321831586,0.0745466836806125,18636,0.0001417397915136,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.75
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,235877,249991,17/48,0.3541666666666667,0.9435419675108304,0.0322051593857378,8051,7.207665564317816e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.75
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,106/202,0.5247524752475248,0.961427074249782,0.0926022224533388,23150,0.0004412162584028,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.8
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,10/128,0.078125,0.9076086086886952,0.0186894951596127,4672,4.407732926646509e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.8
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,60/97,0.6185567010309279,0.9153829845958152,0.1150173802085625,28754,0.0002622572481346,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.8
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,229447,249996,1/83,0.0120481927710843,0.9178026848429576,0.0009360149762396,234,4.358323962936813e-06,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.8
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,238513,249984,31/118,0.2627118644067797,0.954113063236047,0.0209293394777265,5232,0.0001299888461183,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.8
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,242526,249989,187/349,0.5358166189111748,0.970146686454204,0.0787714659445015,19692,0.0007716463301408,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.8
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,229334,249989,62/118,0.5254237288135594,0.9173763645600408,0.0950881838800907,23771,0.0002704211591472,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.8
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,231027,249987,35/98,0.3571428571428571,0.924156056114918,0.0798361514798769,19958,0.0001515203989748,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.8
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,232854,249991,33/60,0.55,0.9314495321831586,0.0444335996095859,11108,0.0001417397915136,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.8
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,235877,249991,17/48,0.3541666666666667,0.9435419675108304,0.0164445920053121,4111,7.207665564317816e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.8
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,100/202,0.495049504950495,0.961427074249782,0.0467331215949182,11683,0.000416231358038,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.85
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,9/128,0.0703125,0.9076086086886952,0.0124769981598527,3119,3.9669421487603306e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.85
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,59/97,0.6082474226804123,0.9153829845958152,0.0558926707120485,13973,0.0002578851667948,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.85
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,229447,249996,1/83,0.0120481927710843,0.9178026848429576,0.0006080097281556,152,4.358323962936813e-06,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.85
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,238513,249984,29/118,0.2457627118644068,0.954113063236047,0.009932635688684,2483,0.0001216014491538,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.85
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,242526,249989,167/349,0.4785100286532951,0.970146686454204,0.0398377528611258,9959,0.0006890604433918,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.85
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,229334,249989,59/118,0.5,0.9173763645600408,0.0464580441539427,11614,0.0002573328971758,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.85
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,231027,249987,34/98,0.3469387755102041,0.924156056114918,0.0400980851004252,10024,0.0001471906075075,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.85
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,232854,249991,33/60,0.55,0.9314495321831586,0.0237128536627318,5928,0.0001417397915136,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.85
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,235877,249991,15/48,0.3125,0.9435419675108304,0.0078322819621506,1958,6.359650982354088e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.85
DrugEx_GT_epsilon_0.1_250k_0,sim,rdkit,242526,249989,144/349,0.4126074498567335,0.970146686454204,0.017444767569773,4361,0.0005941035225388,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.9
DrugEx_GT_epsilon_0.1_250k_1,sim,rdkit,229334,249989,53/118,0.4491525423728814,0.9173763645600408,0.0201168851429462,5029,0.000231157400744,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.9
DrugEx_GT_epsilon_0.1_250k_2,sim,rdkit,231027,249987,34/98,0.3469387755102041,0.924156056114918,0.0178249268961986,4456,0.0001471906075075,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.9
DrugEx_GT_epsilon_0.1_250k_3,sim,rdkit,232854,249991,30/60,0.5,0.9314495321831586,0.0105843810377173,2646,0.0001288526955983,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.9
DrugEx_GT_epsilon_0.1_250k_4,sim,rdkit,235877,249991,15/48,0.3125,0.9435419675108304,0.0031001116040177,775,6.359650982354088e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,sim,0.9
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,94/202,0.4653465346534653,0.961427074249782,0.0211045065081561,5276,0.0003912477055819,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.9
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,9/128,0.0703125,0.9076086086886952,0.0076846147691815,1921,3.9669421487603306e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.9
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,57/97,0.5876288659793815,0.9153829845958152,0.0228242738912866,5706,0.0002491411187747,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.9
DrugEx_GT_epsilon_0.1_250k_3,dis,rdkit,229447,249996,1/83,0.0120481927710843,0.9178026848429576,0.0003920062721003,98,4.358323962936813e-06,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.9
DrugEx_GT_epsilon_0.1_250k_4,dis,rdkit,238513,249984,23/118,0.1949152542372881,0.954113063236047,0.004416282642089,1104,9.64401023103694e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.9
DrugEx_GT_epsilon_0.1_250k_0,dis,rdkit,240351,249994,74/202,0.3663366336633663,0.961427074249782,0.0068921654119698,1723,0.0003079778755353,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.95
DrugEx_GT_epsilon_0.1_250k_1,dis,rdkit,226884,249980,9/128,0.0703125,0.9076086086886952,0.0029722377790223,743,3.9669421487603306e-05,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.95
DrugEx_GT_epsilon_0.1_250k_2,dis,rdkit,228843,249997,49/97,0.5051546391752577,0.9153829845958152,0.0072080864970379,1802,0.000214166455414,0,Leukocyte_elastase,DrugEx_GT_epsilon_0.1_250k,dis,0.95
