smiles,active_scaf,active_fp,activity_category
COc1ccc(C#C[C@]2(O)CC[C@H]3[C@@H]4OCC5=CC(=O)CCCC5=C4[C@@H](c4ccc(N(C)C)cc4)C[C@@]32C)cc1,0,0,non_active
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)CC(=O)CSc1ccc(Cl)c(Cl)c1,0,0,non_active
CSc1ccc([C@H]2OCC[C@@]3(C)[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
CC[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1cnc2ccccc2n1,0,0,non_active
C=C(C)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4C=C3[C@@H](c3ccc(SC)cc3)OC[C@@]21C,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](CO)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccc2ccccc2n1,0,0,non_active
CC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1ccc2ccccc2c1,0,0,non_active
C[C@]12C=CC(=O)C=C1CCC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nccc2ccccc12,0,0,non_active
CCC(Cc1ccc(COC)c(C)c1C)NS(=O)(=O)c1c(C)cc(C)cc1C,0,0,non_active
C[C@@H]1CCCO[C@@]2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0,0,non_active
C[C@]12CCC(=CO)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1ccc2ccccc2n1,0,0,non_active
CCC(CCc1cccc(C)c1C)NS(=O)(=O)c1c(C)cc(C)cc1C,0,0,non_active
C[C@H]1CCO[C@]2(CCC3=CCc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0,0,non_active
C[C@H](NC(=O)C(C)(F)CF)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCC2,0,0,non_active
CC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1cc(Cl)sc1Cl,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCCC4=CC(=O)CCC4=C3[C@@H](c3ccc(OC)cc3)OC[C@@]21C,0,0,non_active
CCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccccc1)CC(F)(F)F)C(=O)c1ccccc1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(-c4ccsc4C)c1)O2)C(C)=CC(C)(C)N3,0,0,non_active
CCC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(Oc4ccccc4)cc3)C[C@@]21C,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(CNC(C=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F,0,0,non_active
CCN(CC(O)C(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)F)S(=O)(=O)c1ccccc1,0,0,non_active
CC/C=C(\C)c1ccsc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(CC)N3,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1/C=N/O)O2)C(C)=CCC(C)(C)N3,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CCSc1ccccn1,0,0,non_active
CC#C[C@]1(O)CCC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](OCc3ccc(Cl)cc3)C[C@@]21C,0,0,non_active
C[C@H](NC(=O)C(C)(F)CF)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](COCc3ccc(Cl)cc3)C[C@@]21C,0,0,non_active
Cc1noc(=O)c2ccc(NC(=O)C(O)(Cc3ccccc3)CC(C)C(C)c3cc(F)ccc3O)cc12,0,0,non_active
CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(OCc4cccnc4C)cc3CCC[C@@H]2C1,0,0,non_active
C[C@H](NCC(=O)C(F)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1cnc2ccccc2c1,0,0,non_active
CCC(CCc1cc(C)c(O)c(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,0,0,non_active
CCCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1,0,0,non_active
CCCC[C@H]1OC2(CCCC3=CCc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1CCCC,0,0,non_active
COc1ccc(C#C[C@]2(O)CC[C@H]3[C@@H]4OCC5=CC(=O)CCC5=C4[C@@H](c4ccc(N(C)C)cc4C)C[C@@]32C)cc1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(C)c1)O2)C(C)=CCC(C)(C)N3,0,0,non_active
CC#C[C@]1(O)C[C@H]2CCc3cc(OCc4cccnc4C)ccc3[C@]2(CCC)C[C@@H]1O,0,0,non_active
COc1cccc2c1-c1ccc(NS(=O)(=CO)c3cccs3)cc1C(c1ccccc1)O2,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2C[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2c(=O)[nH]1,0,0,non_active
Cc1ccc(O)c(C(C)(C)CC(O)(Cn2ccc(=O)c3ccccc32)C(F)(F)CF)c1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2Cc2cccc(C(=O)NC3CCS(=O)(=O)C3)c2)c1)c1ccccc1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)CN3CCC[C@@H]3C(N)=O)c2)c1)c1ccccc1,0,0,non_active
COc1ccc(F)cc1C(C)(C)C[C@@](O)(CNc1cc(C)cc2c1cnn2Cc1cccc(C(=O)N2CCC[C@@H]2C(N)=O)c1)C(F)(F)F,0,0,non_active
Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cc(C)cc3c2cnn3Cc2cccc(NC3CC3)c2)c(C)c1,0,0,non_active
C=CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC)[C@@H]2CCc3cc(C(=CO)Nc4cccnc4C)ccc3[C@H]21,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3ccc(C#N)cc3)[C@@H]3OCC4=CC(=O)CCCC4=C32)cc1,0,0,non_active
CCc1ccccc1/C=C1\OCc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0,0,non_active
CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)Cc1ccccc1C,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2C[C@@H](O)c1cc2ccccc2s1,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCc1cnc2ccccc2n1,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1sccc1COCCO)O2)CC(C)=CC(C)(C)N3,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@H](O)c1ccc(CF)nc1,0,0,non_active
Cc1noc(C)c1-c1ccc(CNCC(=O)c2cnc3c(c(C)nn3C)c2Cl)cc1,0,0,non_active
C=C[C@H]1CO[C@@]2(CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0,0,non_active
Cc1noc(=O)c2ccc(NC(=O)[C@](O)(C[C@@]3(CC4CCCC4)CCCc4ccccc43)C(F)(F)F)cc12,0,0,non_active
CC1(C)CC[C@](O)(C(F)(F)F)[C@@H](Nc2cccc3c(=O)[nH]ccc23)c2ccc(F)c(O)c21,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCO[C@H]4CC[C@@]5(C)[C@@H](C4)C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)C[C@]5(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]45)cc3)C[C@@]21C,0,0,non_active
CCN(CC(O)(CNc1cccc2c1cnn2-c1ccccc1)CC(F)(F)F)C(=O)c1ccccc1F,0,0,non_active
CCOc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1F)O2)C(C)=CC(C)(C)N3,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)CC#Cc3ccccc3C(F)(F)F)[C@@H]3OCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
C[C@H]1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)[C@@H]1COC(=O)NCc1ccccc1,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)Cc1ccc(Cl)cc1,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N3CCCC[C@@H]3C(N)=O)c2)c1)c1ccc2c(c1)OCCO2,0,0,non_active
C[C@H](NC(=O)C(C)(F)CF)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)NC3CCS(=O)(=O)C3)c2)c1)c1ccccc1,0,0,non_active
CSc1ccc([C@H]2OC[C@@]3(C)C[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
COC(=O)c1ccsc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CCC(C)(C)N3,0,0,non_active
CCC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(Cc4ccc(C)cc4)C3=CC[C@@]21C,0,0,non_active
CCN(CC(O)(CNc1cccc2c1cnn2-c1ccccc1)C(F)(F)CF)C(=O)c1ccccc1,0,0,non_active
CCN(CCC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1c(Cl)cccc1Cl,0,0,non_active
C/C=C/[C@H]1OC2(CCCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1/C=C/C,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3=CO)c2)c1)c1ccc2c(c1)OCCO2,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#Cc3cccc(F)c3)[C@@H]3OCC4C=CC(=O)CCC4=C32)cc1,0,0,non_active
CCN(CC(CO)(CNc1cc(C)cc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1F,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1ccc2ccccc2n1,0,0,non_active
COc1ccc(F)cc1C(C)C(C)CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F,0,0,non_active
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2nc(N3CCOCC3)ncc2[nH]1)C(F)(F)CF,0,0,non_active
CC[C@@H](O)CNCC(=O)c1cccc(-n2ncc3cc(O[C@H](c4ccc5c(c4)OCOC5)[C@H](C)NC(=O)C(C)(F)F)ccc32)c1,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](CO)c1ccncc1,0,0,non_active
COc1cc([C@@H]2c3cc4c(cc3[C@H](CO)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0,0,non_active
CCN(C[C@](O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)Cc1c(Cl)cccc1Cl,0,0,non_active
COc1ccc([C@H]2OC[C@@]3(C)[C@@H](CCC[C@@]3(O)C#Cc3ccccc3)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,non_active
C[C@]12CCc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1cc2ccccc2s1,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(CO)(CNc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,0,0,non_active
Cc1nc(CC(=O)N[C@@H](C)[C@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)c2ccccc2)no1,0,0,non_active
COCc1ccc(F)cc1C(C)(C)CC(O)(CNc1cccc2ncccc12)C(F)(F)F,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1C/C(=C/c1cccc(-c4cccnc4)c1)O2)C(C)=CC(C)(C)N3,0,0,non_active
CC/C=C\CC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(CC)N3,0,0,non_active
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=CO)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]21C,0,0,non_active
C=C[C@H]1OC2(CCCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1C=C,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C=O)c1ccco1)C(=O)SCF,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(CC(=O)N[C@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,0,0,non_active
C[C@@H](NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(CF)[C@@H](O)C[C@@]21C)c1ccccc1,0,0,non_active
COc1c(CO)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1C(=O)N(C)C)O2)C(C)=CC(C)(C)N3,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2Cc2ccc(F)cc2)c1)c1ccc2c(c1)COCO2,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1CO)O2)C(C)C=CC(C)(C)N3,0,0,non_active
CCN(CC(O)(CNc1cccc2c1cnn2Cc1ccc(F)cc1)C(F)(F)F)C(=O)c1c(F)cccc1F,0,0,non_active
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC3CC3)[C@@H]3CCC4C=CC(=O)CC[C@]4(C)[C@H]32)cc1,0,0,non_active
COc1cc([C@H](CO)[C@H]2CCCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)cc(F)c1F,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1CCl)O2)C(C)=CC(C)(C)N3,0,0,non_active
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CCSc1ncccn1,0,0,non_active
CC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccc(F)cc1,0,0,non_active
C[C@@H]1C[C@@H](C)OC2C(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0,0,non_active
Fc1ccc(-n2ncc3c2CC=C[C@]2(CCCC=C2c2ccccc2)C3)cc1,0,0,non_active
CCN(CC(O)(CNc1cc(C)cc2c1cnn2-c1ccc(F)cc1)C(F)C(F)F)C(=O)c1ccccc1F,0,0,non_active
COCc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C#N)cc1F)C(F)(F)F,0,0,non_active
CC(C)(CC(O)(CCc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(-c2cccnc2)ccc1O,0,0,non_active
CC[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1cnc2ccccc2n1,0,0,non_active
COc1ccc(CF)cc1C(C)(C)CC(O)(CN1CCC(=O)c2ccccc21)C(F)(F)F,0,0,non_active
CC#C[C@]1(NC=O)CC[C@H]2C[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4ocnc4c3)C[C@@]21C,0,0,non_active
Cc1ncccc1NC(=O)Cc1ccc2c(c1)[C@H](O)C[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,0,0,non_active
CCOc1ccc(F)cc1-c1ccc2c(c1)C(CSCCc1ccccc1)=CC(C)(C)N2,0,0,non_active
Cc1ccc([C@@H](Oc2ccc(C(=O)CNc3ccccc3)nc2)[C@H](C)NC(=O)C(F)(F)F)cc1,0,0,non_active
C[C@H](NS(=O)(=O)C1CC1)[C@H](Oc1ccc2c(cnn2-c2ccc(CF)cc2)c1)c1ccc(S(C)(=O)=O)cc1,0,0,non_active
Cc1noc(=O)c2ccc(NC(=O)CC(O)(CC3CCCCC3)CC(C)(C)c3ccccc3)cc12,0,0,non_active
CC1C=CC(C)(C)Nc2ccc3c(c21)C(c1ccc(Cl)c(Cl)c1)Oc1ccccc1-3,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cccc(Cl)c1Cl)C(F)(F)CF,0,0,non_active
Cc1cc(C)c(S(=O)(=O)CN[C@@H](C)COc2cccc3cnccc23)c(C)c1,0,0,non_active
Cc1ncccc1NC(=O)c1ccc2c(c1)C=C[C@@H]1C[C@@](O)(C(F)(F)F)CCC[C@@]21Cc1ccccc1,0,0,non_active
CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(-c2cccnc2)ccc1CO,0,0,non_active
C[C@H](NC(=O)C(C)(F)F)[C@H](COc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCOC2,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](CO)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccc2ccccc2c1,0,0,non_active
C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CSCCCNC(=S)NCCNC(=O)c1cc(NC(=O)c2cncn2C)cn1C,0,0,non_active
COc1ccc(C[C@H](O)[C@H]2CCCC3=Cc4c(cnn4Cc4ccc(F)cc4)C[C@@]32C)cc1,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccc(CO)cc1,0,0,non_active
CC=C[C@@H]1CO[C@]2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0,0,non_active
Cc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc(=O)c2ccccc21)C(F)(F)CF,0,0,non_active
CC(C)C(CC(O)(CNc1cccc2ncccc12)C(F)(F)F)c1cc(F)ccc1O,0,0,non_active
Cc1cc(C)c(S(=O)(=O)N[C@H]2CCN(c3cccc4c3cnn4-c3ccc(F)cc3C)C2)c(C)c1,0,0,non_active
CC#C[C@@]1(O)CC[C@@]2(CCC)c3ccc(OCc4ccncc4)cc3CC[C@@H]2C1,0,0,non_active
COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)CC(C)=CC(C)(C)N3,0,0,non_active
Cc1c[nH]c2c(Cc3c(F)cc4c(c3F)/C(=N/OCc3ccccc3)CC(C)(C)N4)cccc12,0,0,non_active
COc1c(O)ccc2c1Cc1ccc3c(c1/C(=C/c1ccc(F)cc1CO)O2)C(C)=CC(C)(C)N3,0,0,non_active
COc1ccc(F)cc1C(C)C(C)CC(O)(Cc1cc2ccncc2[nH]1)C1CC1,0,0,non_active
CC1(C)C[C@](O)(C(F)C(F)F)[C@@H](Nc2cccc3c(=O)[nH]ccc23)c2ccc(F)c(O)c21,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(CCc1cccc(C#N)c1)C(F)(F)F,0,0,non_active
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(OC(=O)c1ccco1)C(=CO)CSc1nccc2ccccc12,0,0,non_active
Cc1ccc(NC(=O)c2ccc3c(c2)CCC[C@@H]2[C@@H]3[C@@H](O)C[C@]3(C)[C@@H](O)CC[C@@H]23)cn1,0,0,non_active
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCC[C@@H]2[C@@H](O)c1ccc(CF)cc1,0,0,non_active
C[C@]12CCCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1ccccn1,0,0,non_active
CS(=O)C(=O)Nc1ccc2c(c1)N(Cc1ccccc1)Cc1ccccc1-2,0,0,non_active
CCC1(CC(O)(CNC(=O)c2cnn(Cc3ccc(F)cc3F)c2N)C(F)(F)F)CCCc2ccccc21,0,0,non_active
CC(C)(CC(O)(Cn1ccc(=O)c2ccccc21)CC(F)(F)F)c1ccc(F)cc1O,0,0,non_active
CC[C@@]12C[C@@](C)(O)[C@](O)(c3ccccc3)C[C@H]1CC(=O)c1cc(OCC(=O)c3ccccc3)ccc12,0,0,non_active
CCN(CC(O)C(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)F)C(=O)c1ccccc1F,0,0,non_active
COc1cccc2c1-c1ccc3c(c1C(c1cc(F)cc(F)c1)O2)C(C)=CC(C)(C)NC3,0,0,non_active
COc1ccc([C@@H](Oc2ccc(C#CN)cc2Cl)[C@H](C)NC(=O)C(C)(F)F)cn1,0,0,non_active
C=C1CCO[C@]12CC[C@H]1[C@@H]3CCC4=CC(=O)CCC4=CC3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]12C,0,0,non_active
CCOc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C)c2ccccc12)C(F)(F)F,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(C(=O)CNc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(-c4ccccc4)c1)O2)C(C)=CC(C)C(C)N3,0,0,non_active
Cc1nn(Cc2ccccc2)c(C)c1S(=O)(=O)N[C@@H](C)COc1cccc2cnccc12,0,0,non_active
COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NS(=O)(=O)CC2CC2)c1,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCCF,0,0,non_active
C[C@@H]1CC(C)(C)O[C@@]2(CCC3C=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0,0,non_active
Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3CCCCCC3)CC(C)(C)c3ccccc3)cc12,0,0,non_active
CCN(CC(O)(CNc1cccc2c1cnn2-c1ccc(F)cc1)C(F)(F)CF)C(=O)c1c(Cl)cccc1Cl,0,0,non_active
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)CC(=O)CSc1nnc(-c2ccccc2)o1,0,0,non_active
COc1cccc2c1-c1ccc3c(c1CC(c1cc(F)cc(F)c1)O2)C(C)=CC(C)(C)N3,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(CF)cc1/C=N/O)O2)C(C)=CC(C)(C)N3,0,0,non_active
N#CCc1cc(F)cc(-c2ccc3c(c2)C2(CCCCC2)C(S)=N3)c1,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(CCN1C[C@@H](C)C(=O)[C@@H](C)C1)C(F)(F)F,0,0,non_active
CC(C)[C@H](CNC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccns2)c1)c1ccccc1,0,0,non_active
CCC1(CCC(O)(C(=O)Nc2ccc3c(=O)onc(C)c3c2)C(F)(F)F)CCCCc2ccccc21,0,0,non_active
CCCO/N=C(\C)c1ccsc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,0,0,non_active
CCC1(CCC(O)(Cc2cc3c(C)cc(C#N)cc3[nH]2)C(F)(F)F)CCCc2ccccc21,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(Cl)c1)C(F)C(F)F,0,0,non_active
C/C=C/[C@H]1OCC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O[C@@H]1/C=C/C,0,0,non_active
C[C@H](NC(=CO)C(C)(F)F)[C@H](Oc1ccc(C#N)cc1Br)c1cnc(C2CC2)nc1,0,0,non_active
CCC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(S[C@@H]2CCOC2=O)O1,0,0,non_active
COc1ccc(F)cc1C(C)(C)CC(O)(CNc1ccc2c(=O)onc(C)c2c1)C(F)(F)CF,0,0,non_active
COc1cccc2c1Cc1ccc(NS(C)(=O)=O)cc1C(c1cccs1)O2,0,0,non_active
COc1cccc2c1-c1ccc3c(c1C(C1C=CC(C)CCC1)O2)C(C)=CC(C)(C)N3,0,0,non_active
CCC1(C)C[C@](O)(C(F)(F)F)[C@@H](Nc2cccc3[nH]c(=O)ccc23)c2ccc(F)c(O)c21,0,0,non_active
COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1Cl)OC2)C(C)=CC(C)(C)N3,0,0,non_active
COc1ccc(F)cc1C(C)(C)CCC(O)(Cn1ccc(=O)c2cnccc21)C(F)(F)F,0,0,non_active
CCCCS(=O)(=O)N[C@@H](C)CNc1cc(C)cc2c1cnn2-c1cccc(C(=O)NC(C)C)c1,0,0,non_active
